name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_ret,puntret_tds,receiving_lng,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
B.Robison,00-0025489,no,MIN,DE,2,1,0,4.5,8,1,0,1,0,0,,,,,,,,,,7,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Raji,00-0026985,no,GB,NT,6,0,0,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Palmer,00-0026635,no,BUF,,3,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Corto,00-0025764,yes,BUF,,4,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Hoover,00-0019100,no,CAR,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4,1,0,0,23,20,26,1,0,0,52
D.Wesley,00-0021224,no,CAR,,0,0,0,1,4,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Harris,00-0023614,no,CAR,,12,2,3,0,47,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Westbrook,00-0025739,no,WAS,,0,0,0,0,2,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,
M.Williams,00-0021142,no,WAS,,,,,,,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Pakulak,00-0021746,no,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,4,88,13,478,,,,,,,,,,,,,,,,
K.Moore,00-0026320,no,WAS,,3,0,1,0,14,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Blades,00-0025566,no,WAS,,4,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Williams,00-0027056,no,DET,,,,,,,1,1,2,1,0,,,,,,,,,,175,234,42,0,,,,,,,,,,,,,,,,,37,6,0,0,0,52,1,4,0,0,0,4
M.Ramirez,00-0025504,yes,DET,G,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Bryan,00-0023814,yes,DET,,1,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.McBride,00-0025441,no,DET,,10,0,0,1.5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Hood,00-0027008,no,PIT,,3,0,0,1,5,0,0,0,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Pope,00-0024287,no,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,20,1,0,0,174,,,,,,
D.Washington,00-0027072,yes,KC,,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Ogletree,00-0026780,no,DAL,,,,,,,0,1,2,1,0,,,,,,,,,,80,91,8,0,,,,,,,,,,,,,0,0,1,0,73,7,0,0,0,96,1,6,0,0,0,6
D.Johnson,00-0023797,no,NYG,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,0,0,0,32,,,,,,
C.Snee,00-0022838,yes,NYG,,,,,,,0,1,0,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Goff,00-0026305,no,NYG,,9,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Sintim,00-0027021,no,NYG,,5,0,0,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Wilkinson,00-0024311,yes,NYG,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Lawton,00-0022529,no,OAK,,,,,,,,,,,,,,,,,,,,,17,17,1,0,,,,,,,,,,,,,,,,,24,7,0,0,0,31,,,,,,
G.Russell,00-0024846,no,OAK,,,,,,,0,0,1,1,0,,,,,,,,,,120,165,18,0,,,,,,,,,,,,,,,,,56,12,0,0,0,96,3,1,0,0,0,0
W.Justice,00-0024254,yes,PHI,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Trotter,00-0016624,no,PHI,,3,0,0,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Penn,00-0023894,no,TB,T,,,,,,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1,0,0,0,15,,,,,,
J.Gilmore,00-0021304,no,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3,0,0,0,23,,,,,,
S.Andrus,00-0023728,no,TB,,,,,,,,,,,,1,0,0,0,10,0,10,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Jackson,00-0025493,no,TB,DB,10,1,5,0,59,0,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Abdullah,00-0025940,no,MIN,FS,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Brinkley,00-0027108,no,MIN,MLB,1,1,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Sanford,00-0026952,no,MIN,SS,3,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Redman,00-0019709,no,ATL,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,119,69,3,4,0,0,781,,,,,,,,,,,,,,,,6,7,0,0,0,4
J.Peelle,00-0021227,no,ATL,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,12,2,0,0,115,,,,,,
S.Baker,00-0026161,no,ATL,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.McClure,00-0010711,no,ATL,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Gilbert,00-0021901,no,ATL,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Wire,00-0021222,no,ATL,,1,1,0,0,7,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Ware,00-0022786,no,ARI,,2,1,1,0,19,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Reeves,00-0022767,no,HOU,,5,0,1,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Hochstein,00-0020389,yes,DEN,,,,,,,,,,,,,,,,,,,,,6,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Kaczur,00-0023535,no,NE,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.McCown,00-0022864,no,JAC,QB,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,
V.Young,00-0024218,no,TEN,,,,,,,2,4,8,4,-29,,,,,,,,,,,,,,259,152,7,10,0,0,1879,,,,,,,,,,,,,,,,55,136,2,0,0,281
K.Amato,00-0021126,yes,TEN,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Silva,00-0025996,no,IND,,6,0,0,0,12,0,1,1,1,0,,,,,,,,,,19,19,1,0,,,,,,,,,,,,,5,7,7,0,,,,,,,,,,,,
R.Humber,00-0026672,no,IND,OLB,4,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Berger,00-0023639,yes,MIA,C,,,,,,,,,,,,,,,,,,,,13,13,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Clowney,00-0025544,no,NYJ,,,,,,,0,0,1,0,0,,,,,,,,,,59,64,3,0,,,,,,,,,,,,,,,,,121,14,1,0,0,191,3,1,0,0,0,1
C.Pace,00-0022120,no,NYJ,OLB,10,3,0,8,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Nelson,00-0026721,no,CIN,,3,0,1,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Jackson,00-0025450,no,GB,,,,,,,0,0,1,0,0,,,,,,,,,,18,23,2,0,,,,,,,,,,,,,,,,,106,21,1,1,1,187,37,46,2,0,0,111
D.Stanton,00-0025430,no,DET,QB,,,,,,1,0,1,0,0,,,,,,,,,,,,,,51,26,6,0,0,0,259,,,,,,,,,,,,,,,,9,16,1,0,0,33
J.Standeford,00-0022277,no,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,5,,,,,,
D.Faggins,00-0021286,no,DET,,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Carter,00-0021174,no,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,6,,,,,,
L.Douzable,00-0025942,no,STL,DE,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Williams,00-0024326,no,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,8,1,0,0,142,,,,,,
H.Nakamura,00-0026346,no,BAL,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.McKinney,00-0024002,no,BAL,,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Evans,00-0019809,no,NO,,4,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Beatty,00-0027036,no,NYG,T,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Dockery,00-0024178,no,NYG,,1,1,0,0,15,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,
N.Eason,00-0022010,no,PIT,,1,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Robiskie,00-0027012,no,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,7,0,0,0,106,,,,,,
G.Estandia,00-0023784,no,CLE,,,,,,,,,,,,,,,,,,,,,9,9,1,0,,,,,,,,,,,,,,,,,40,4,0,0,0,45,,,,,,
K.Maiava,00-0027074,no,CLE,,10,1,0,2.0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Faine,00-0022157,yes,TB,,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Collins,00-0003315,no,WAS,,,,,,,0,0,2,0,-6,,,,,,,,,,,,,,23,12,0,0,0,0,144,,,,,,,,,,,,,,,,1,0,0,0,0,0
D.Morgan,00-0026222,no,KC,,0,0,0,0,15,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Richardson,00-0025589,no,KC,,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Williams,00-0022090,no,OAK,,3,0,0,0,10,,,,,,,,,,,,,,,11,11,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Jackson,00-0021504,no,PHI,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q.Demps,00-0026257,no,PHI,SS,0,0,1,0,7,,,,,,,,,,,,,,,83,103,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Patrick,00-0025602,no,ARI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,12,2,0,0,146,,,,,,
M.Adams,00-0025668,no,ARI,,3,0,1,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Iwebema,00-0026256,no,ARI,,0,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Hoyer,00-0026625,no,NE,QB,,,,,,,,,,,,,,,,,,,,,,,,27,19,0,0,0,0,142,,,,,,,,,,,,,,,,10,34,1,0,0,25
B.Green-Ellis,00-0025860,no,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,0,0,11,26,58,0,0,0,114
J.Seau,00-0014619,no,NE,,5,0,0,0,9,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Chung,00-0027010,no,NE,SS,7,1,1,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Alexander,00-0022342,yes,NE,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Williams,00-0026369,no,TEN,,3,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.McRath,00-0027095,no,TEN,,13,0,1,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Fitzpatrick,00-0023682,no,BUF,QB,,,,,,2,0,3,0,-1,,,,,,,,,,,,,,227,127,10,9,0,0,1422,,,,,,,,,,,,,,,,31,74,1,0,0,141
C.McIntyre,00-0020804,no,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,7,0,0,0,55,5,27,0,0,0,34
C.Draft,00-0004505,no,BUF,,12,0,1,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Tinoisamoa,00-0022050,no,CHI,,0,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Vasquez,00-0027052,yes,SD,OG,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I.Scott,00-0022140,no,SD,,2,0,0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Ellison,00-0027127,no,SD,,9,0,0,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Hamilton,00-0020368,no,DEN,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Barrett,00-0026360,no,DEN,,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.O'Sullivan,00-0021296,no,CIN,,,,,,,2,0,2,0,0,,,,,,,,,,,,,,11,4,0,0,0,0,40,,,,,,,,,,,,,,,,3,9,0,0,0,12
A.Hodge,00-0024282,no,CIN,,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Hebert,00-0020678,no,CIN,,2,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Hanie,00-0025970,no,CHI,,,,,,,,,,,,,,,,,,,,,,,,,7,3,1,0,0,0,11,,,,,,,,,,,,,,,,,,,,,
D.McClover,00-0022730,no,CHI,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Gaines,00-0022706,no,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,5,1,0,0,59,,,,,,
M.Flynn,00-0026349,no,GB,QB,,,,,,,,,,,,,,,,,,,,,,,,12,7,1,0,0,0,58,,,,,,,,,,,,,,,,5,-2,0,0,0,-5
Q.Johnson,00-0027106,no,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,0,0,4,,,,,,
A.Smith,00-0023436,no,SF,QB,,,,,,1,0,2,0,0,,,,,,,,,,,,,,372,225,12,18,0,0,2350,,,,,,,,,,-6,1,0,0,0,-6,24,53,0,0,0,51
M.Crabtree,00-0026986,no,SF,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,48,2,0,0,625,,,,,,
M.Hudson,00-0024406,no,SF,,1,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Gutierrez,00-0024824,yes,KC,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,
L.Long,00-0025934,no,KC,,,,,,,0,1,1,1,0,,,,,,,,,,36,41,6,0,,,,,,,,,,,,,,,,,100,20,0,0,0,178,1,-1,0,0,0,-1
B.Volek,00-0019041,no,SD,,,,,,,,,,,,,,,,,,,,,,,,,31,20,1,1,0,0,231,,,,,,,,,,,,,,,,9,-4,0,0,0,-9
P.Oliver,00-0025788,no,SD,,8,0,1,1,30,0,0,0,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Johnson,00-0026957,no,PIT,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,0,0,0,9,,,,,,
A.Allen,00-0027058,no,MIN,,3,1,1,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Stover,00-0015784,no,IND,,,,,,,,,,,,11,9,145,27,33,0,33,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Wheeler,00-0026233,no,IND,OLB,17,1,0,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Sanders,00-0022944,no,IND,,1,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.Moala,00-0027032,no,IND,,2,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Freeman,00-0026993,no,TB,QB,,,,,,2,5,9,5,-14,,,,,,,,,,,,,,291,159,18,10,2,1,1857,,,,,,,,,,1,0,0,0,0,1,31,100,0,1,1,162
B.Tate,00-0027057,no,NE,WR,,,,,,,,,,,,,,,,,,,,53,56,4,0,,,,,,,,,,,,,,,,,,,,,,,1,11,0,0,0,11
B.Lockett,00-0026831,no,NE,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Barnidge,00-0026281,no,CAR,TE,,,,,,0,0,1,0,0,,,,,,,,,,16,16,1,0,,,,,,,,,,,,,,,,,173,12,0,0,0,242,,,,,,
S.Martin,00-0027035,no,CAR,DB,2,0,3,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Johnson,00-0022860,yes,CAR,,4,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I.Ekejiuba,00-0023313,yes,OAK,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Woodhead,00-0026019,no,NYJ,RB,,,,,,,,,,,,,,,,,,,,16,16,1,0,,,,,,,,,,,,,,,,,61,8,0,0,0,87,15,33,0,0,0,64
K.Clemens,00-0024264,no,NYJ,QB,,,,,,0,1,2,1,-12,,,,,,,,,,,,,,26,13,0,0,0,0,125,,,,,,,,,,,,,,,,12,6,0,0,0,1
W.Wright,00-0024171,no,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,0,0,0,21,,,,,,
V.Haynes,00-0021279,no,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3,0,0,0,20,,,,,,
K.Zinger,00-0026372,no,ATL,,,,,,,,,,,,,,,,,,,,,7,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Goodwin,00-0021267,no,NO,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.Young,00-0025453,no,NO,,2,0,1,0,5,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Dunbar,00-0025838,no,NO,,7,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Rabach,00-0020450,yes,WAS,,,,,,,1,0,1,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Babin,00-0022695,no,PHI,,4,0,0,3,10,1,0,1,0,0,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Berger,00-0001157,no,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,13,547,51,2147,,,,,,,,,,,,,,,,
J.Jenkins,00-0022296,no,BUF,,,,,,,,,,,,,,,,,,,,,45,45,3,0,,,,,,,,,,,,,,,,,,,,,,,1,-3,0,0,0,-3
St.Johnson,00-0026364,no,BUF,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,0,0,0,10,,,,,,
J.Stupar,00-0025864,no,BUF,,,,,,,,,,,,,,,,,,,,,11,11,1,0,,,,,,,,,,,,,,,,,34,5,0,0,0,39,,,,,,
C.Ellis,00-0026212,yes,BUF,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.McCargo,00-0024241,no,BUF,,4,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Johnson,00-0021952,yes,BUF,,1,0,0,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.St. Clair,00-0019666,no,CLE,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Francies,00-0027128,no,CLE,,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Trufant,00-0022046,no,SEA,,6,0,2,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Green,00-0006305,no,GB,,,,,,,,,,,,,,,,,,,,,47,65,9,0,,,,,,,,,,,,,,,,,18,3,0,0,0,18,41,76,1,0,0,160
J.Sitton,00-0026275,yes,GB,G,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Wells,00-0022832,yes,GB,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Sullivan,00-0026327,no,MIN,C,,,,,,1,0,1,0,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Jones,00-0023531,no,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,20,9,0,18,1,0,0,0,18,,,,,,
C.Clemons,00-0027115,no,MIA,DB,2,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Roth,00-0023481,no,MIA,,12,0,0,4.0,20,0,0,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Myers,00-0027135,no,OAK,TE,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,0,0,0,19,,,,,,
C.Carlisle,00-0019632,no,OAK,,,,,,,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Kaesviharn,00-0019993,no,TEN,,1,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,25,9,0,,,,,,,,,,,,
R.Hood,00-0021503,no,TEN,,2,0,3,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Wilson,00-0025613,no,CAR,,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Smith,00-0023506,yes,PHI,TE,,,,,,,,,,,,,,,,,,,,4,4,1,0,,,,,,,,,,,,,,,,,25,3,0,0,0,25,,,,,,
M.Fokou,00-0026951,no,PHI,,7,0,0,0,16,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Peters,00-0022531,yes,PHI,T,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Stecker,00-0015601,no,ATL,,,,,,,,,,,,,,,,,,,,,34,36,3,0,,,,,,,,,,,,,,,,,21,5,0,0,0,34,5,11,0,0,0,15
V.Walker,00-0026942,no,ATL,DE,5,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Hill,00-0024230,no,ATL,,0,0,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Yoder,00-0019127,no,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,3,0,0,9,,,,,,
M.Mitchell,00-0026959,no,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,4,0,0,0,32,,,,,,
S.Paulescu,00-0025728,no,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,8,315,27,1172,,,,,,,,,,,,,,,,
C.Graham,00-0025555,no,CHI,FS,2,0,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Doucet,00-0026221,no,ARI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,17,1,0,0,214,,,,,,
R.Diem,00-0020399,yes,IND,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Thomas,00-0022554,no,IND,,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Hill,00-0026908,no,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,9,,,,,,
