name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
A.Branch,00-0029600,no,JAC,DE,3,1,0,1,9,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Posluszny,00-0025421,no,JAC,MLB,33,2,3,2,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Bosworth,00-0027499,no,JAC,,6,0,1,0,21,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Allen,00-0026605,no,JAC,,23,0,0,1,106,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Alualu,00-0027862,no,JAC,DT,10,0,0,4,35,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Middleton,00-0026912,no,JAC,,4,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Mincey,00-0024405,no,JAC,DE,6,2,0,3,35,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Lowery,00-0026253,no,JAC,FS,5,0,1,0,26,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA.Smith,00-0027679,no,JAC,DT,4,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Ross,00-0025407,no,JAC,,9,0,0,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11,0,3,0,,,,,,,,,,,,,,
M.Sanchez,00-0026898,no,NYJ,QB,,,,,,8,3,14,3,-22,,,,,,,,,,,,,,,453,246,18,13,1,0,2883,,,,,,,,,,,,,,,,,,22,32,0,0,0,0,28
T.Tebow,00-0027876,no,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,0,0,0,0,39,,,,,,,,,,,,,,,,,,33,74,0,0,0,0,97
S.Greene,00-0026899,no,NYJ,,,,,,,1,3,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,0,19,0,0,0,151,276,226,14,8,0,0,1063
J.McKnight,00-0027712,no,NYJ,,,,,,,1,0,3,0,0,,,,,,,,,,397,537,0,39,1,,,,,,,,,,,,,,,,,,18,0,1,0,0,0,18,30,150,0,0,0,0,179
B.Powell,00-0028064,no,NYJ,RB,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,0,17,0,0,0,140,110,143,19,4,0,0,437
S.Hill,00-0028995,no,NYJ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,38,21,3,0,0,252,,,,,,,
J.Kerley,00-0028091,no,NYJ,WR,,,,,,3,1,4,1,1,,,,,,,,,,,,,,,1,1,0,0,0,0,42,,,,,,128,160,68,19,1,418,19,56,2,0,0,827,5,8,0,0,0,0,8
S.Holmes,00-0024240,no,NYJ,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,14,20,1,0,0,272,,,,,,,
D.Keller,00-0026170,no,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,8,28,2,1,0,317,,,,,,,
J.Cumberland,00-0027321,no,NYJ,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,45,29,3,0,0,359,,,,,,,
C.Schilens,00-0026366,no,NYJ,,,,,,,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,30,28,2,0,0,289,,,,,,,
Y.Bell,00-0022067,no,NYJ,,17,0,0,1,70,0,0,0,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Landry,00-0025393,no,NYJ,,25,5,2,0,76,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Folk,00-0025565,no,NYJ,K,,,,,,,,,,,24,21,459,63,30,0,30,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Malone,00-0027509,no,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,27,928,84,3848,,,,,,,,,,,,,,,,,,,
Q.Coples,00-0029559,no,NYJ,OLB,9,0,0,5.0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Harris,00-0025434,no,NYJ,ILB,44,1,0,3.0,79,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Lankster,00-0027144,no,NYJ,,5,1,2,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Ellis,00-0028032,no,NYJ,DT,8,1,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Cromartie,00-0024234,no,NYJ,CB,5,0,3,0,30,,,,,,,,,,,,,,,42,42,0,2,0,,,,,,,,,,,,,,,,,,-2,0,1,0,0,0,-2,,,,,,,
M.Dixon,00-0026043,yes,NYJ,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Thomas,00-0021081,no,NYJ,,6,0,0,2.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Pace,00-0022120,no,NYJ,OLB,20,1,0,3,34,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Wilkerson,00-0027968,no,NYJ,DE,33,3,0,4.5,37,0,0,0,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Revis,00-0025401,no,NYJ,CB,3,0,1,0,8,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Scott,00-0020873,no,NYJ,,25,0,1,3,36,0,0,0,1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Devito,00-0025689,no,NYJ,DE,25,2,0,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Wilson,00-0027879,no,NYJ,DB,7,0,1,0,40,0,1,1,1,0,,,,,,,,,,9,9,0,1,0,,,,,,,,,,,,,10,20,0,4,0,,,,,,,,,,,,,,
R.Fitzpatrick,00-0023682,no,BUF,QB,,,,,,6,2,8,2,0,,,,,,,,,,,,,,,504,306,16,24,0,0,3400,,,,,,,,,,,,,,,,,,49,125,1,1,0,0,201
C.Spiller,00-0027861,no,BUF,RB,,,,,,3,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,98,43,2,0,0,459,207,427,141,6,0,0,1244
F.Jackson,00-0024204,no,BUF,RB,,,,,,4,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,3,34,1,0,0,217,115,108,15,3,0,0,437
T.Choice,00-0026262,no,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,4,0,0,0,9,47,71,13,1,0,0,193
L.Smith,00-0028097,no,BUF,TE,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,13,3,4,2,0,0,13,,,,,,,
D.Jones,00-0027518,no,BUF,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,91,41,4,0,0,443,,,,,,,
D.Nelson,00-0027322,no,BUF,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,2,0,0,0,31,,,,,,,
S.Chandler,00-0025516,no,BUF,TE,,,,,,1,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,53,43,6,0,0,571,,,,,,,
St.Johnson,00-0026364,no,BUF,WR,,,,,,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,147,79,6,0,0,1046,,,,,,,
R.Lindell,00-0019310,no,BUF,,,,,,,,,,,,24,21,463,63,39,0,39,0,39,,,,,,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
B.Moorman,00-0011626,no,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,24,828,71,3179,,,,,,,,,,,,,,,,,,,
L.McKelvin,00-0026151,no,BUF,SS,1,0,1,0,19,,,,,,,,,,,,,,,298,322,0,18,0,,,,,,,,,,,,,194,332,167,23,2,,,,,,,,,,,,,,
J.Byrd,00-0027018,no,BUF,FS,23,4,5,0,53,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Barnett,00-0021990,no,BUF,,40,3,0,2,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sp.Johnson,00-0022610,no,BUF,,9,1,0,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.McGee,00-0022008,no,BUF,,2,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Williams,00-0023750,no,BUF,DE,9,2,0,10.5,37,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Kelsay,00-0021995,no,BUF,,2,0,0,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Wilson,00-0022341,no,BUF,,25,0,0,0,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ky.Williams,00-0024348,no,BUF,DT,20,0,0,4.5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Searcy,00-0028038,no,BUF,SS,13,2,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Gilmore,00-0029542,no,BUF,CB,9,2,1,0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Dareus,00-0027941,no,BUF,DT,13,0,0,5.5,26,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Scott,00-0021951,no,BUF,,19,1,4,0,44,0,0,0,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Sheppard,00-0028006,no,BUF,MLB,24,0,0,2,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Moats,00-0027777,no,BUF,OLB,5,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Williams,00-0027972,no,BUF,SS,8,1,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Schaub,00-0022787,no,HOU,QB,,,,,,0,2,4,2,-2,,,,,,,,,,,,,,,544,350,12,22,0,0,4008,,,,,,,,,,,-6,0,1,0,0,0,-6,21,4,0,0,0,0,-9
B.Tate,00-0027890,no,HOU,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,11,0,0,0,49,65,124,8,2,0,0,279
A.Foster,00-0026796,no,HOU,RB,,,,,,2,1,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,5,40,2,0,0,217,351,307,60,15,0,0,1411
J.Casey,00-0027109,no,HOU,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,202,17,34,3,0,0,330,1,6,0,0,0,0,6
O.Daniels,00-0024313,no,HOU,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,125,62,6,0,0,716,,,,,,,
A.Johnson,00-0022044,no,HOU,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,125,112,4,0,0,1598,,,,,,,
L.Jean,00-0028542,no,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,54,6,1,0,0,151,,,,,,,
K.Walter,00-0021931,no,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,77,41,2,0,0,518,,,,,,,
D.Manning,00-0024257,no,HOU,,18,3,2,1,59,0,0,0,1,1,,,,,,,,,,18,18,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Graham,00-0019536,no,HOU,K,,,,,,,,,,,37,31,604,93,45,0,45,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Jones,00-0022684,no,HOU,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,28,925,88,4148,,,,,,,,,,,,,,,,,,,
T.Holliday,00-0027606,no,HOU,,,,,,,1,0,6,0,0,,,,,,,,,,313,378,105,21,1,,,,,,,,,,,,,109,272,76,48,1,15,0,2,0,0,0,17,,,,,,,
B.Reed,00-0027980,no,HOU,OLB,8,1,0,2.5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Barwin,00-0027022,no,HOU,OLB,9,0,0,3,34,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Joseph,00-0024239,no,HOU,CB,5,0,2,0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Dobbins,00-0024365,no,HOU,,11,0,1,0,25,0,0,0,4,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Crick,00-0029417,no,HOU,DE,9,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Jamison,00-0026798,no,HOU,,1,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Cushing,00-0026991,no,HOU,ILB,7,1,1,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Quin,00-0027081,no,HOU,FS,20,2,2,1,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Jackson,00-0027872,no,HOU,CB,6,0,4,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.James,00-0022137,no,HOU,,31,0,0,0.5,45,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.McCain,00-0026935,no,HOU,CB,4,0,1,0.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Smith,00-0022793,no,HOU,DE,7,2,0,7.0,24,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q.Demps,00-0026257,no,HOU,SS,6,0,0,0,21,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Watt,00-0027949,no,HOU,DE,12,4,0,20.5,68,0,0,0,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Cody,00-0023472,no,HOU,,7,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Tannehill,00-0029701,no,MIA,QB,,,,,,4,1,8,1,0,,,,,,,,,,,,,,,484,282,13,12,2,2,3294,,,,,,,,,,,,,,,,,,49,149,4,2,0,0,197
R.Bush,00-0024217,no,MIA,RB,,,,,,2,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,17,35,2,0,0,292,227,336,118,6,0,0,986
D.Thomas,00-0028000,no,MIA,,,,,,,2,1,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0,15,0,0,0,156,91,106,8,4,0,0,325
J.Lane,00-0029619,no,MIA,FB,1,0,0,0,0,1,2,3,2,0,,,,,,,,,,42,42,0,2,0,,,,,,,,,,,,,,,,,,61,4,11,1,0,0,79,12,7,2,2,0,0,9
D.Bess,00-0026000,no,MIA,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,0,4,0,252,2,61,1,0,0,778,,,,,,,
A.Armstrong,00-0026465,no,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,3,0,0,0,12,,,,,,,
A.Fasano,00-0024268,no,MIA,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,24,41,5,1,1,332,,,,,,,
B.Hartline,00-0027077,no,MIA,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,80,74,1,0,0,1083,,,,,,,
J.Martin,00-0029593,no,MIA,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Carpenter,00-0026003,no,MIA,K,,,,,,,,,,,27,22,512,66,26,0,26,0,26,,,,,,,,,,,,,29,1,29,1,29,,,,,,,,,,,,,,,,,,,
B.Fields,00-0025612,no,MIA,,,,,,,0,1,1,1,-10,,,,,,,,,,,,,,,1,0,0,0,0,0,0,662,29,933,74,3666,,,,,,,,,,,,,1,0,0,0,0,0,0
M.Thigpen,00-0026577,no,MIA,,,,,,,1,0,1,1,0,,,,,,,,,,370,516,96,38,1,,,,,,,,,,,,,146,226,72,26,1,15,0,1,0,0,0,15,1,8,0,0,0,0,8
J.Wilson,00-0028173,no,MIA,,7,0,0,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Burnett,00-0023477,no,MIA,,29,0,0,2.5,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Soliai,00-0025495,no,MIA,DT,10,0,0,2.0,19,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Wake,00-0023368,no,MIA,DE,14,3,0,14.5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Smith,00-0027037,no,MIA,CB,6,3,2,0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Clemons,00-0027115,no,MIA,DB,26,0,2,0,69,0,0,0,1,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,0,0,3
O.Vernon,00-0029693,no,MIA,DE,5,0,0,3.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Carroll,00-0027744,no,MIA,CB,6,1,0,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Starks,00-0022805,no,MIA,DE,9,0,1,3.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Jones,00-0027762,no,MIA,SS,21,2,4,1,74,1,0,1,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,
K.Randall,00-0029571,no,MIA,,2,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Misi,00-0027883,no,MIA,OLB,13,1,0,3.5,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Marshall,00-0024273,no,MIA,,0,0,1,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Dansby,00-0022927,no,MIA,ILB,33,1,0,1,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Odrick,00-0027878,no,MIA,DE,9,0,0,5.0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Locker,00-0027946,no,TEN,,,,,,,4,0,4,0,-2,,,,,,,,,,,,,,,314,177,11,10,0,0,2176,,,,,,,,,,,,,,,,,,41,172,13,1,0,0,291
M.Hasselbeck,00-0007091,no,TEN,QB,,,,,,1,2,3,2,-4,,,,,,,,,,,,,,,221,138,5,7,1,1,1361,,,,,,,,,,,,,,,,,,13,40,0,0,0,0,38
D.Reynaud,00-0025951,no,TEN,,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,336,476,0,53,1,,,,,,,,,,,,,159,228,81,31,2,33,0,6,0,0,0,52,16,29,0,0,0,0,33
C.Johnson,00-0026164,no,TEN,RB,,,,,,4,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,0,36,0,0,0,226,276,450,276,6,0,0,1243
J.Harper,00-0028068,no,TEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,1,0,0,0,8,19,29,2,3,0,0,30
L.Hawkins,00-0026266,no,TEN,,,,,,,,,,,,,,,,,,,,,57,104,0,7,0,,,,,,,,,,,,,,,,,,60,0,5,0,0,0,62,,,,,,,
C.Stevens,00-0026225,no,TEN,TE,,,,,,0,0,2,0,0,,,,,,,,,,18,18,0,1,0,,,,,,,,,,,,,,,,,,215,19,23,1,0,0,275,,,,,,,
N.Washington,00-0023367,no,TEN,WR,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,145,45,4,0,0,729,,,,,,,
K.Wright,00-0029708,no,TEN,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,58,64,4,0,0,626,1,4,0,0,0,0,4
J.Cook,00-0027061,no,TEN,TE,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,115,44,4,0,0,523,,,,,,,
D.Williams,00-0027893,no,TEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,0,30,0,0,0,324,,,,,,,
R.Bironas,00-0020962,no,TEN,,,,,,,,,,,,30,25,432,75,35,0,35,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Kern,00-0025825,no,TEN,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659,30,930,81,3855,,,,,,,,,,,,,,,,,,,
W.Witherspoon,00-0021085,no,TEN,,18,1,1,1,28,,,,,,,,,,,,,,,6,6,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Babineaux,00-0022409,no,TEN,,28,0,1,0,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,0,0,0,10
C.McCarthy,00-0028047,no,TEN,,13,0,1,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Wimbley,00-0024228,no,TEN,,13,1,0,5.5,16,0,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.McCourty,00-0027136,no,TEN,CB,19,1,4,0,73,0,0,0,1,0,,,,,,,,,,14,14,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z.Brown,00-0029566,no,TEN,ILB,23,1,3,6,69,0,0,1,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Verner,00-0027705,no,TEN,CB,18,1,2,0,59,0,0,0,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Mouton,00-0027066,no,TEN,,11,0,0,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi.Martin,00-0029544,no,TEN,DE,15,0,0,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Morgan,00-0027868,no,TEN,OLB,24,1,0,6.5,35,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Ayers,00-0027977,no,TEN,OLB,37,1,1,6,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Casey,00-0028015,no,TEN,DE,20,2,0,3,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Johnson,00-0027747,no,TEN,,5,0,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Griffin,00-0025406,no,TEN,FS,19,2,4,1,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Brady,00-0019596,no,NE,QB,,,,,,0,1,2,1,-3,,,,,,,,,,,,,,,638,401,8,34,1,0,4827,,,,,,,,,,,,,,,,,,23,30,7,4,0,0,32
S.Ridley,00-0028011,no,NE,RB,0,0,0,0,1,2,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,6,0,0,0,51,290,250,47,12,0,0,1263
B.Bolden,00-0029239,no,NE,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,2,0,0,0,11,56,109,9,2,0,0,274
D.Woodhead,00-0026019,no,NE,RB,,,,,,0,0,1,0,0,,,,,,,,,,21,23,0,2,0,,,,,,,,,,,,,,,,,,243,49,40,3,0,0,446,75,126,24,4,0,0,291
A.Hernandez,00-0027713,no,NE,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,36,51,5,0,0,483,1,5,0,0,0,0,5
B.Lloyd,00-0022097,no,NE,,,,,,,0,1,0,1,0,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,313,81,74,4,0,0,911,,,,,,,
W.Welker,00-0022427,no,NE,WR,0,0,0,0,1,1,0,3,0,0,,,,,,,,,,33,33,0,3,0,,,,,,,,,,,,,81,131,0,25,0,393,75,118,6,0,0,1354,2,20,0,0,0,0,20
R.Gronkowski,00-0027656,no,NE,TE,,,,,,1,0,1,0,0,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,270,115,55,11,1,0,790,,,,,,,
