name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
T.Newman,00-0022045,no,CIN,CB,24,0,1,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Peko,00-0024338,no,CIN,DT,20,0,0,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Iloka,00-0029215,no,CIN,SS,26,0,3,0,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Atkins,00-0027720,no,CIN,DT,12,1,0,2.5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Gilberry,00-0026105,no,CIN,DE,29,0,0,1.5,20,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Cutler,00-0024226,no,CHI,QB,,,,,,6,3,11,3,-29,,,,,,,,,,,,,,,562,370,18,28,4,4,3812,,,,,,,,,,,,,,,,,,38,150,20,2,0,0,198
M.Forte,00-0026184,no,CHI,RB,,,,,,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,56,102,4,1,1,808,266,216,24,6,1,1,1038
K.Carey,00-0031057,no,CHI,RB,1,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,5,0,0,0,57,36,67,0,0,0,0,158
M.Bennett,00-0026201,no,CHI,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,60,90,6,2,2,916,,,,,,,
S.Holmes,00-0024240,no,CHI,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,36,43,0,9,0,51,0,8,0,0,0,67,,,,,,,
A.Jeffery,00-0029137,no,CHI,WR,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,136,85,10,0,0,1133,6,28,0,0,0,0,33
J.Morgan,00-0026314,no,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,3,10,1,0,0,70,2,30,0,0,0,0,30
D.Rosario,00-0025542,no,CHI,,,,,,,1,0,1,0,0,,,,,,,,,,7,7,0,2,0,,,,,,,,,,,,,,,,,,97,0,16,0,1,1,116,,,,,,,
M.Spurlock,00-0023968,yes,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,1,0,0,0,8,,,,,,,
B.Marshall,00-0024334,no,CHI,WR,,,,,,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,123,61,8,0,0,721,,,,,,,
R.Gould,00-0023252,no,CHI,K,,,,,,,,,,,12,9,217,27,28,1,28,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.O'Donnell,00-0031079,no,CHI,P,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,558,20,779,71,3111,,,,,,,,,,,,,1,-12,0,0,0,0,-12
S.Perry,00-0031209,no,CHI,RB,,,,,,,,,,,,,,,,,,,,79,79,0,4,0,,,,,,,,,,,,,,,,,,-1,0,1,0,0,0,-1,,,,,,,
D.McCray,00-0027422,no,CHI,DB,6,0,0,0,10,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,0,2
C.Conte,00-0028031,no,CHI,SS,10,0,3,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Bostic,00-0030064,no,CHI,OLB,25,0,0,0,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Young,00-0027808,no,CHI,OLB,12,1,0,9.5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Mundy,00-0026334,no,CHI,SS,27,0,4,1,74,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Houston,00-0027657,no,CHI,LB,3,0,0,1,8,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Paea,00-0027991,no,CHI,DE,9,2,0,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Fuller,00-0031041,no,CHI,CB,13,3,4,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Tillman,00-0022123,no,CHI,CB,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.McClellin,00-0029250,no,CHI,ILB,12,0,0,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Sutton,00-0031048,no,CHI,DE,7,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Briggs,00-0022128,no,CHI,,11,1,1,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Ratliff,00-0023656,no,CHI,,16,0,0,6.5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Allen,00-0022740,no,CHI,DE,19,2,0,6.0,37,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Jennings,00-0024277,no,CHI,,14,0,0,0,36,0,0,0,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Manuel,00-0030526,no,BUF,QB,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,131,76,3,5,0,0,838,,,,,,,,,,,,,,,,,,16,23,2,1,0,0,52
C.Spiller,00-0027861,no,BUF,RB,,,,,,1,1,3,1,0,,,,,,,,,,164,218,0,10,1,,,,,,,,,,,,,,,,,,78,7,19,1,0,0,125,77,166,0,0,0,0,299
F.Jackson,00-0024204,no,BUF,RB,,,,,,0,4,4,4,0,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,5,5,0,3,0,223,11,66,1,0,0,501,142,167,6,2,1,1,526
A.Dixon,00-0027772,no,BUF,RB,,,,,,0,1,1,1,0,,,,,,,,,,38,40,0,4,0,,,,,,,,,,,,,,,,,,39,0,8,0,0,0,49,105,176,31,2,0,0,432
Mi.Williams,00-0027702,no,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,80,8,1,0,0,142,,,,,,,
F.Summers,00-0026926,no,BUF,,,,,,,,,,,,,,,,,,,,,11,11,0,1,0,,,,,,,,,,,,,,,,,,9,0,5,0,0,0,9,6,14,2,1,0,0,17
R.Woods,00-0030431,no,BUF,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,0,1,0,335,72,65,5,1,1,699,,,,,,,
S.Watkins,00-0031325,no,BUF,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,146,65,6,0,0,982,2,8,0,0,0,0,8
P.Brown,00-0031171,no,BUF,MLB,43,0,1,0,64,0,0,0,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Carpenter,00-0026003,no,BUF,K,,,,,,,,,,,37,34,677,102,32,0,31,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Schmidt,00-0030551,no,BUF,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614,31,861,86,3692,,,,,,,,,,,,,,,,,,,
L.McKelvin,00-0026151,no,BUF,SS,3,1,4,0,45,1,0,1,0,0,,,,,,,,,,54,61,0,4,0,,,,,,,,,,,,,76,116,0,21,0,,,,,,,,,,,,,,
D.Williams,00-0030073,no,BUF,SS,14,1,1,0,34,0,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Lawson,00-0024237,no,BUF,OLB,3,0,0,1.5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Charles,00-0030132,no,BUF,DT,11,0,0,3,12,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Rivers,00-0026149,no,BUF,,5,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ma.Williams,00-0023750,no,BUF,DE,6,2,0,14.5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Williams,00-0024348,no,BUF,DT,13,0,1,5.0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Graham,00-0025555,no,BUF,FS,18,0,2,0,59,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Searcy,00-0028038,no,BUF,SS,19,0,3,0.5,39,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Powell,00-0030118,no,BUF,LB,4,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Dareus,00-0027941,no,BUF,DT,14,1,0,9,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Brooks,00-0029280,no,BUF,CB,2,0,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Hughes,00-0027881,no,BUF,DE,17,3,0,9.5,36,0,0,0,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Williams,00-0027972,no,BUF,SS,25,0,1,0,50,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Wynn,00-0026930,no,BUF,DT,8,0,0,2.5,10,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Spikes,00-0027668,no,BUF,,22,1,0,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Fitzpatrick,00-0023682,no,HOU,QB,,,,,,1,4,5,4,-2,,,,,,,,,,,,,,,312,197,8,17,0,0,2483,,,,,,,,,,,,,,,,,,49,102,5,2,0,0,188
A.Blue,00-0031075,no,HOU,RB,,,,,,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,11,15,1,0,0,113,169,164,2,2,0,0,528
A.Foster,00-0026796,no,HOU,RB,,,,,,2,0,2,0,0,,,,,,,,,,,,,,,1,1,0,1,0,0,5,,,,,,,,,,,215,79,38,5,0,0,327,260,349,67,8,0,0,1246
J.Grimes,00-0029510,no,HOU,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,6,0,0,0,86,39,60,0,0,0,0,153
D.Hopkins,00-0030564,no,HOU,WR,,,,,,1,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494,188,76,6,0,0,1210,,,,,,,
D.Johnson,00-0029435,no,HOU,WR,,,,,,0,1,2,1,0,,,,,,,,,,71,82,0,6,0,,,,,,,,,,,,,21,33,0,9,0,244,44,31,1,0,0,331,5,19,0,0,0,0,19
A.Johnson,00-0022044,no,HOU,WR,,,,,,3,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,16,85,3,0,0,936,,,,,,,
R.Griffin,00-0030108,no,HOU,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,8,10,1,0,0,91,,,,,,,
K.Lewis,00-0027736,no,HOU,FS,32,3,2,0,52,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Watt,00-0027949,no,HOU,DE,19,4,1,20.5,59,0,0,0,5,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,3,0,0,4,,,,,,,
R.Bullock,00-0029421,no,HOU,K,,,,,,,,,,,34,30,546,90,40,0,40,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Lechler,00-0019714,no,HOU,P,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,10,630,27,910,83,3844,,,,,,,,,,,,,,,,,,,
D.Manning,00-0024257,no,HOU,,12,0,0,0,25,0,1,1,1,0,,,,,,,,,,204,218,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Joseph,00-0024239,no,HOU,CB,5,1,2,0,70,0,0,0,2,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Tuggle,00-0030246,no,HOU,OLB,16,0,1,0,19,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Clowney,00-0031364,no,HOU,OLB,2,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Crick,00-0029417,no,HOU,DE,27,0,0,3.5,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Jamison,00-0026798,no,HOU,,7,0,0,1.5,12,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Cushing,00-0026991,no,HOU,ILB,31,1,0,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Reed,00-0027980,no,HOU,OLB,16,0,1,2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.J. Bouye,00-0030228,no,HOU,CB,7,1,3,0,47,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Swearinger,00-0030566,no,HOU,DB,22,3,2,1,52,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Jackson,00-0027872,no,HOU,CB,9,0,3,0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Griffin,00-0029665,no,WAS,QB,,,,,,4,3,9,3,-7,,,,,,,,,,,,,,,214,147,6,4,0,0,1694,,,,,,,,,,,,,,,,,,38,81,2,1,1,0,176
R.Helu,00-0028043,no,WAS,RB,,,,,,1,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,51,42,2,0,0,477,39,106,1,1,0,0,210
D.Young,00-0026852,no,WAS,FB,,,,,,0,1,0,2,0,,,,,,,,,,10,10,0,1,0,,,,,,,,,,,,,,,,,,74,24,11,2,0,0,81,9,21,2,3,0,0,22
A.Morris,00-0029141,no,WAS,RB,,,,,,0,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,0,17,0,0,0,155,265,299,69,8,0,0,1074
D.Jackson,00-0026189,no,WAS,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,611,329,56,6,0,0,1169,4,7,0,0,0,0,7
N.Paul,00-0028093,no,WAS,TE,,,,,,1,0,1,1,0,,,,,,,,,,18,20,0,2,0,,,,,,,,,,,,,,,,,,300,2,39,1,0,0,507,,,,,,,
P.Garcon,00-0026345,no,WAS,WR,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,369,79,68,3,0,0,752,,,,,,,
J.Reed,00-0030472,no,WAS,TE,,,,,,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,0,50,0,0,0,465,,,,,,,
L.Paulsen,00-0027215,no,WAS,TE,,,,,,1,0,1,0,0,,,,,,,,,,10,10,0,1,0,,,,,,,,,,,,,,,,,,59,16,13,1,0,0,78,,,,,,,
A.Roberts,00-0027691,no,WAS,WR,,,,,,2,2,4,2,0,,,,,,,,,,307,376,0,30,0,,,,,,,,,,,,,89,156,0,28,0,275,24,36,2,0,0,453,2,21,0,0,0,0,21
K.Robinson,00-0029545,no,WAS,ILB,33,0,1,2.5,70,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Way,00-0030140,no,WAS,P,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,647,22,929,77,3659,,,,,,,,,,,,,1,2,0,0,0,0,2
B.Cofield,00-0024339,no,WAS,NT,2,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Orakpo,00-0026989,no,WAS,OLB,9,0,0,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Amerson,00-0030420,no,WAS,CB,9,0,0,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Rambo,00-0030289,no,WAS,SS,2,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Baker,00-0026512,no,WAS,DE,15,0,0,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Jenkins,00-0027979,no,WAS,DE,10,0,0,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Breeland,00-0031052,no,WAS,CB,11,2,2,0,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Riley,00-0027704,no,WAS,ILB,35,1,0,2.5,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Clark,00-0020840,no,WAS,,33,0,1,0.5,68,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Kerrigan,00-0027954,no,WAS,OLB,13,5,0,13.5,51,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Hatcher,00-0024307,no,WAS,DE,11,0,0,5.5,15,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Golston,00-0024410,no,WAS,DE,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Hall,00-0022923,no,WAS,CB,4,1,0,0,12,0,0,0,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Smith,00-0023436,no,KC,QB,,,,,,2,2,5,2,-6,,,,,,,,,,,,,,,464,303,6,19,2,0,3284,,,,,,,,,,,,,,,,,,50,153,8,1,0,0,254
C.Gray,00-0029298,no,KC,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,8,16,6,1,0,0,31
K.Davis,00-0030280,no,KC,RB,,,,,,2,1,4,1,0,,,,,,,,,,416,483,0,28,1,,,,,,,,,,,,,,,,,,137,70,16,1,0,0,147,134,161,35,6,0,0,463
A.Sherman,00-0028074,no,KC,FB,,,,,,0,0,0,1,0,,,,,,,,,,13,13,0,1,0,,,,,,,,,,,,,,,,,,67,11,10,1,0,0,71,2,8,0,0,0,0,8
J.Charles,00-0026213,no,KC,RB,0,0,0,0,1,2,1,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,68,40,5,0,0,291,205,322,173,9,0,0,1039
F.Hammond,00-0030154,no,KC,WR,,,,,,,,,,,,,,,,,,,,74,74,0,2,0,,,,,,,,,,,,,57,111,0,15,0,44,0,4,0,0,0,44,,,,,,,
D.Avery,00-0026173,no,KC,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,0,15,0,0,0,176,,,,,,,
A.Fasano,00-0024268,no,KC,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,46,25,4,1,0,226,,,,,,,
T.Kelce,00-0030506,no,KC,TE,,,,,,3,1,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,56,67,5,0,0,862,,,,,,,
C.Santos,00-0031203,no,KC,K,,,,,,,,,,,30,25,523,75,38,0,38,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Colquitt,00-0023534,no,KC,P,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,6,659,31,860,71,3164,,,,,,,,,,,,,,,,,,,
A.Bailey,00-0028024,no,KC,DE,14,0,0,5.0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Walker,00-0026942,no,KC,DE,4,0,0,2.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Smith,00-0027037,no,KC,CB,3,0,1,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Mauga,00-0027170,no,KC,ILB,21,0,0,0.5,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Poe,00-0029688,no,KC,DE,8,0,0,6.0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Hali,00-0024235,no,KC,OLB,12,3,0,6,47,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Houston,00-0028008,no,KC,OLB,9,4,0,22,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.Zombo,00-0027442,no,KC,OLB,0,0,0,0,1,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Abdullah,00-0025940,no,KC,FS,13,0,1,0,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Parker,00-0028445,no,KC,SS,10,1,1,1,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Berry,00-0027858,no,KC,FS,5,0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Johnson,00-0023449,yes,KC,ILB,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Owens,00-0027062,no,KC,DB,6,0,0,0.5,24,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Devito,00-0025689,yes,KC,DE,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Johnson,00-0029279,no,KC,LB,9,1,0,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Locker,00-0027946,no,TEN,,,,,,,1,2,3,2,-2,,,,,,,,,,,,,,,146,86,7,5,0,0,993,,,,,,,,,,,,,,,,,,22,85,11,1,0,0,142
B.Sankey,00-0031413,no,TEN,RB,,,,,,2,0,2,0,0,,,,,,,,,,84,99,0,7,0,,,,,,,,,,,,,,,,,,96,0,18,0,0,0,133,153,173,11,2,0,0,572
S.Greene,00-0026899,no,TEN,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,13,0,1,0,0,0,13,93,150,3,2,0,0,389
D.McCluster,00-0027651,no,TEN,RB,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,83,114,0,21,0,138,6,26,1,0,0,197,40,64,0,0,0,0,131
L.Washington,00-0024332,no,TEN,,,,,,,1,1,3,1,0,,,,,,,,,,291,388,0,31,0,,,,,,,,,,,,,21,29,0,7,0,98,11,22,2,0,0,159,13,46,0,0,0,0,57
J.Hunter,00-0030521,no,TEN,WR,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,127,28,3,0,0,498,,,,,,,
D.Walker,00-0024389,no,TEN,TE,,,,,,0,3,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,79,63,4,0,0,890,,,,,,,
T.Thompson,00-0029590,no,TEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,2,0,0,0,24,,,,,,,
N.Washington,00-0023367,no,TEN,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,105,40,2,0,0,647,,,,,,,
D.Hagan,00-0024297,no,TEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,38,19,1,0,0,254,,,,,,,
K.Wright,00-0029708,no,TEN,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,73,57,6,0,0,715,4,49,0,0,0,0,54
C.Sensabaugh,00-0029529,no,TEN,CB,7,0,0,1,37,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Succop,00-0026968,no,TEN,K,,,,,,,,,,,22,19,415,57,27,0,27,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Kern,00-0025825,no,TEN,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638,28,911,88,4118,,,,,,,,,,,,,,,,,,,
S.Hill,00-0027084,no,TEN,NT,7,0,0,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Wreh-Wilson,00-0030541,no,TEN,FS,9,0,1,0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Klug,00-0028080,no,TEN,DE,5,0,0,2,18,,,,,,,,,,,,,,,32,32,0,2,0,,,,,,,,,,,,,,,,,,9,0,1,0,0,0,9,,,,,,,
A.Woods,00-0027723,no,TEN,NT,13,0,0,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Phillips,00-0022723,no,TEN,,8,0,0,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.McCourty,00-0027136,no,TEN,CB,8,2,3,0,77,0,1,0,2,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
