
276,Zack Crockett,OAK,34,FB,16,9,,,,,,0,2,0,-7,0,,1,0,
277,Antonio Cromartie,SDG,22,,16,0,0,0,0,0,5,0,1,0,0,0,,20,4,
278,Channing Crowder,MIA,23,LLB,16,14,0,0,0,0,4,1,0,0,0,0,1.0,60,43,
279,Angelo Crowell,BUF,25,RLB,12,12,2,0,0,0,7,1,0,0,0,0,2.0,57,25,
280,Alge Crumpler*,ATL,29,TE,16,16,,,,,,0,0,1,0,0,,2,0,
281,Ronnie Cruz,KAN,25,,5,3,,,,,,0,0,1,0,0,,0,1,
282,Daunte Culpepper,MIA,29,,4,4,,,,,,0,3,1,0,0,,,,
283,Tyrone Culver,GNB,23,,14,0,0,0,0,0,1,,,,,,,7,2,
284,Donte Curry,DET,28,,16,0,,,,,,0,0,1,0,0,,14,4,
285,Ronald Curry,OAK,27,,16,4,,,,,,,,,,,,2,0,
286,Jay Cutler,DEN,23,qb,5,5,,,,,,0,8,3,-8,0,,1,0,
287,Lional Dalton,2TM,31,,10,2,,,,,,,,,,,1.0,8,2,
288,Owen Daniels,HOU,24,TE,14,12,,,,,,,,,,,,2,0,
289,Phillip Daniels,WAS,33,LDE,16,15,1,0,0,0,4,1,0,0,0,0,3.0,24,13,
290,Torrance Daniels,PHI,25,,6,0,,,,,,,,,,,,5,0,
291,Travis Daniels,MIA,24,rcb,12,6,1,-2,0,-2,2,,,,,,,25,11,
292,Karlos Dansby,ARI,25,LLB,14,10,0,0,0,0,3,1,0,1,0,0,8.0,67,13,
293,Chartric Darby,SEA,31,LDT,16,14,,,,,,,,,,,3.5,28,9,
294,Donovin Darius,JAX,31,SS,10,10,0,0,0,0,3,,,,,,,39,9,
295,James Darling,ARI,32,,3,0,,,,,,,,,,,,1,1,
296,Najeh Davenport,PIT,27,,13,0,,,,,,0,2,1,0,0,,2,2,
297,Jason David,IND,24,RCB,16,16,2,16,0,16,9,0,0,1,0,0,,48,7,
298,Andra Davis,CLE,28,LILB,14,14,2,19,0,19,3,1,0,0,0,0,1.0,79,25,
299,Andre' Davis,BUF,27,,16,1,,,,,,,,,,,,12,3,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
300,Anthony Davis,TAM,26,LT,16,16,,,,,,0,0,1,0,0,,,,
301,Chauncey Davis,ATL,23,LDE,16,13,1,41,0,41,2,0,0,1,0,0,1.0,29,7,
302,Don Davis,NWE,34,,12,0,,,,,,,,,,,,7,3,
303,Keith Davis,DAL,28,fs,15,6,,,,,,,,,,,,17,9,
304,Rashied Davis,CHI,27,,16,2,,,,,,0,1,0,0,0,,11,1,
305,Rob Davis,GNB,38,,16,0,,,,,,1,0,0,0,0,,5,2,
306,Rod Davis,2TM,25,,10,0,,,,,,0,0,1,0,0,,10,3,
307,Russell Davis,SEA,31,,13,0,,,,,,0,0,1,0,0,3.0,24,6,
308,Sammy Davis,SFO,26,,13,1,0,0,0,0,7,,,,,,,23,7,
309,Stephen Davis,STL,32,,15,0,,,,,,0,1,0,0,0,,1,0,
310,Thomas Davis,CAR,23,LLB,14,14,0,0,0,0,5,2,0,0,0,0,1.5,69,19,
311,Vernon Davis,SFO,22,TE,10,8,,,,,,0,1,1,0,0,,1,0,
312,Brian Dawkins*+,PHI,33,FS,16,16,4,38,0,38,14,5,0,0,0,0,1.0,71,22,
313,Phil Dawson,CLE,31,,16,0,,,,,,,,,,,,2,0,
314,Ron Dayne,HOU,28,rb,11,6,,,,,,0,1,0,0,0,,1,0,
315,James Dearth,NYJ,30,,16,0,,,,,,,,,,,,2,0,
316,Curtis DeLoatch,NOR,25,,7,0,,,,,,,,,,,,8,1,
317,Will Demps,NYG,27,FS,16,16,2,30,0,29,7,1,0,2,0,0,1.0,74,26,
318,Patrick Dendy,GNB,24,,12,3,3,37,1,30,6,,,,,,,32,5,
319,Ryan Denney,BUF,29,,16,0,0,0,0,0,5,2,0,1,0,0,6.0,38,16,
320,Todd Devoe,DEN,26,,1,0,,,,,,,,,,,,1,0,
321,Jared DeVries,DET,30,LDE,14,9,0,0,0,0,1,,,,,,,16,7,
322,Na'il Diggs,CAR,28,RLB,15,10,0,0,0,0,3,,,,,,,45,16,
323,John DiGiorgio,BUF,24,,12,0,,,,,,,,,,,,7,1,
324,Darnell Dinkins,CLE,29,,14,2,,,,,,0,1,0,0,0,,3,0,
325,Tim Dobbins,SDG,24,,16,0,,,,,,0,0,1,0,1,,16,3,
326,Kevin Dockery,NYG,22,,14,0,2,100,1,96,8,,,,,,,29,6,
327,Darnell Dockett,ARI,25,RDT,16,16,1,-1,0,-1,2,1,0,2,24,0,2.0,36,14,
328,Mike Doss,IND,25,,6,4,2,47,0,31,5,,,,,,,24,5,
329,Reed Doughty,WAS,24,,10,0,,,,,,,,,,,,11,2,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
330,Marques Douglas,SFO,29,RDT/N,16,16,0,0,0,0,1,2,0,1,0,0,3.0,47,14,
331,Chris Draft,CAR,30,MLB,16,16,0,0,0,0,2,2,0,2,8,0,5.5,79,28,
332,Donald Driver*,GNB,31,WR,16,16,,,,,,0,1,1,0,0,,1,0,
333,Reuben Droughns,CLE,28,RB,14,12,,,,,,0,5,0,0,0,,7,0,
334,Eddie Drummond,DET,26,,14,0,,,,,,0,4,2,0,0,,2,0,
335,Damane Duckett,SFO,25,,6,0,0,0,0,0,1,,,,,,,2,1,
336,Jeff Dugan,MIN,25,fb,7,7,,,,,,,,,,,,2,0,
337,Elvis Dumervil,DEN,22,,13,0,0,0,0,0,1,1,0,3,13,0,8.5,14,3,
338,Jason Dunn,KAN,33,te,15,5,,,,,,0,0,1,0,0,,,,
339,Warrick Dunn,ATL,31,RB,16,16,,,,,,0,1,2,0,0,,1,0,
340,Tim Dwight,NYJ,31,,9,2,,,,,,0,1,1,0,0,,,,
341,Andre Dyson,NYJ,27,LCB,15,15,4,-3,0,0,8,,,,,,,51,11,
342,Glenn Earl,HOU,25,SS,15,15,1,2,0,2,4,1,0,0,0,0,2.0,60,14,
343,Nick Eason,CLE,26,,13,3,0,0,0,0,1,1,0,0,0,0,,15,8,
344,Adimchinobe Echemandu,OAK,26,,4,0,,,,,,,,,,,,1,1,
345,Braylon Edwards,CLE,23,WR,16,15,,,,,,,,,,,,2,0,
346,Donnie Edwards,SDG,33,RILB,16,16,3,11,0,8,8,2,1,1,0,0,2.5,97,44,
347,Dwan Edwards,BAL,25,,8,0,0,0,0,0,1,,,,,,,7,0,
348,Kalimba Edwards,DET,27,RDE,16,10,0,0,0,0,1,1,0,3,3,0,3.0,25,12,
349,Ray Edwards,MIN,21,,15,2,0,0,0,0,2,,,,,,3.0,7,3,
350,Ron Edwards,KAN,27,LDT,16,16,0,0,0,0,1,,,,,,2.5,15,5,
351,Isaiah Ekejiuba,OAK,25,,12,0,,,,,,,,,,,,5,0,
352,Ebenezer Ekuban,DEN,30,RDE,15,15,,,,,,1,0,0,0,0,7.0,48,15,
353,Abram Elam,DAL,25,,15,0,,,,,,1,0,1,1,0,,12,1,
354,Jamin Elliott,ATL,27,,1,0,,,,,,,,,,,,1,0,
355,Devale Ellis,DET,22,,9,2,,,,,,0,1,0,0,0,,2,0,
356,Greg Ellis,DAL,31,LOLB,9,9,1,-1,0,-1,3,3,0,0,0,0,4.5,23,7,
357,Shaun Ellis,NYJ,29,LDE,16,16,0,0,0,0,3,1,0,0,0,0,5.0,37,21,
358,Keith Ellison,BUF,22,llb,14,7,1,7,0,7,2,0,0,1,0,0,1.0,33,32,
359,Carlos Emmons,NYG,33,LLB/R,12,12,0,0,0,0,2,,,,,,1.0,49,13,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
360,John Engelberger,DEN,30,,16,1,0,0,0,0,4,2,0,1,0,0,1.0,23,7,
361,Bobby Engram,SEA,33,wr,7,6,,,,,,,,,,,,1,0,
362,Paul Ernster,DEN,24,,16,0,,,,,,,,,,,,3,0,
363,Demetric Evans,WAS,27,,16,0,0,0,0,0,1,1,0,0,0,0,2.0,14,2,
364,Fred Evans,MIA,23,,1,0,,,,,,,,,,,,2,0,
365,Heath Evans,NWE,28,,16,3,,,,,,0,1,1,0,0,,0,1,
366,Jahri Evans,NOR,23,RG,16,16,,,,,,0,0,2,0,0,,,,
367,Lee Evans,BUF,25,WR,16,15,,,,,,0,1,0,0,0,,3,0,
368,Troy Evans,HOU,29,,16,0,,,,,,,,,,,,11,3,
369,Demarcus Faggins,HOU,27,RCB,11,10,2,0,0,0,10,1,0,2,58,1,1.0,26,3,
370,Jeff Faine,NOR,25,C,16,16,,,,,,0,1,1,0,0,,,,
371,Alan Faneca*+,PIT,30,LG,16,16,,,,,,0,0,2,0,0,,,,
372,Jonathan Fanene,CIN,24,,4,0,,,,,,,,,,,,4,0,
373,Justin Fargas,OAK,26,rb,16,6,,,,,,0,1,2,-7,0,,2,0,
374,James Farrior,PIT,31,LILB,16,16,1,1,0,1,6,2,0,1,0,0,4.0,83,43,
375,Heath Farwell,MIN,25,,16,0,,,,,,0,0,1,0,0,,21,6,
376,Ciatrick Fason,MIN,24,,5,0,,,,,,,,,,,,3,0,
377,Kevin Faulk,NWE,30,,15,1,,,,,,0,2,1,0,0,,2,0,
378,Brett Favre,GNB,37,QB,16,16,,,,,,0,8,2,-3,0,,,,
379,A.J. Feeley,PHI,29,,2,0,,,,,,0,1,0,0,0,,1,0,
380,Jay Feely,NYG,30,,16,0,,,,,,,,,,,,2,0,
381,Jason Ferguson,DAL,32,NT,16,16,0,0,0,0,1,,,,,,,32,14,
382,Nick Ferguson,DEN,32,SS,10,10,1,0,0,0,4,1,0,0,0,0,,27,8,
383,Robert Ferguson,GNB,27,,4,1,,,,,,,,,,,,2,0,
384,Diamond Ferri,ARI,25,,3,0,,,,,,,,,,,,1,0,
385,Ronald Fields,SFO,25,LDT,13,9,0,0,0,0,1,,,,,,,20,8,
386,Alfred Fincher,NOR,23,,6,0,,,,,,,,,,,,6,3,
387,Jim Finn,NYG,30,FB,16,11,,,,,,0,0,2,0,0,,0,1,
388,Cortland Finnegan,TEN,22,,16,2,0,0,0,0,7,1,0,2,92,1,2.0,55,15,
389,Bryce Fisher,SEA,29,LDE,16,16,,,,,,0,0,1,0,0,4.0,37,9,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
390,Tony Fisher,STL,27,,8,0,,,,,,,,,,,,3,0,
391,Travis Fisher,STL,27,LCB,9,9,0,0,0,0,1,,,,,,,28,1,
392,Jason Fisk,STL,34,,16,0,,,,,,,,,,,,22,1,
393,Larry Fitzgerald,ARI,23,WR,13,13,,,,,,,,,,,,1,0,
394,Casey Fitzsimmons,DET,26,,11,2,,,,,,,,,,,,6,0,
395,Bryan Fletcher,IND,27,,15,3,,,,,,,,,,,,1,0,
396,Jamar Fletcher,DET,27,,13,2,3,122,1,88,6,0,0,1,3,0,,36,1,
397,London Fletcher,BUF,31,MLB,16,16,4,30,1,17,14,0,0,1,5,1,2.0,104,42,
398,Drayton Florence,SDG,26,RCB,16,16,3,24,0,23,16,,,,,,,54,12,
399,Malcom Floyd,SDG,25,,12,0,,,,,,,,,,,,1,0,
400,Mike Flynn,BAL,32,C,16,16,,,,,,0,0,1,0,0,,,,
401,Therrian Fontenot,CLE,24,,1,0,,,,,,,,,,,,1,0,
402,Larry Foote,PIT,26,RILB,16,16,1,11,0,11,3,2,0,1,0,0,4.0,61,29,
403,DeShaun Foster,CAR,26,RB,14,14,,,,,,0,4,2,2,0,,3,0,
404,George Foster,DEN,26,RT,16,13,,,,,,0,0,1,0,0,,,,
405,Melvin Fowler,BUF,27,C,16,16,,,,,,0,1,1,0,0,,,,
406,Ryan Fowler,DAL,24,,16,0,,,,,,,,,,,,21,3,
407,Dustin Fox,PHI,24,,1,0,,,,,,,,,,,,1,0,
408,Keyaron Fox,KAN,24,,16,4,0,0,0,0,1,,,,,,1.0,44,8,
409,Vernon Fox,WAS,27,ss,16,6,1,-4,0,-4,3,,,,,,,44,8,
410,Domonique Foxworth,DEN,23,ss,16,5,1,45,0,45,6,1,0,0,0,0,,48,13,
411,Chris Francies,GNB,24,,7,0,,,,,,,,,,,,1,0,
412,Aaron Francisco,ARI,23,,16,2,2,61,0,44,3,,,,,,,41,8,
413,Aubrayo Franklin,BAL,26,,14,0,0,0,0,0,1,,,,,,,14,3,
414,Bubba Franks,GNB,28,TE,16,14,,,,,,0,2,0,0,0,,3,0,
415,Simon Fraser,CLE,23,lde,16,5,0,0,0,0,4,1,0,0,0,0,4.5,22,14,
416,Andre Frazier,CIN,24,,11,0,0,0,0,0,1,,,,,,,8,5,
417,Dwight Freeney,IND,26,RDE,16,16,0,0,0,0,2,4,0,0,0,0,5.5,26,3,
418,Derrick Frost,WAS,26,,16,0,,,,,,,,,,,,2,0,
419,Charlie Frye,CLE,25,QB,13,13,,,,,,0,8,0,-6,0,,0,1,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
420,Jamaal Fudge,JAX,23,,6,0,,,,,,,,,,,,4,0,
421,Scott Fujita,NOR,27,LLB,16,16,2,19,0,19,7,1,0,0,0,0,3.5,64,32,
422,Vincent Fuller,TEN,24,,16,0,0,0,0,0,2,1,0,0,0,0,,14,4,
423,Mike Furrey,DET,29,WR,16,14,,,,,,0,1,0,0,0,,3,0,
424,Doug Gabriel,2TM,26,,15,5,,,,,,0,1,0,0,0,,4,0,
425,Justin Gage,CHI,25,,8,0,,,,,,0,1,0,0,0,,1,0,
426,Michael Gaines,CAR,26,TE,16,9,,,,,,,,,,,,1,0,
427,Omar Gaither,PHI,22,rlb,16,5,1,16,0,16,3,,,,,,1.0,51,11,
428,Joey Galloway,TAM,35,WR,16,14,,,,,,0,0,1,0,0,,6,0,
429,Chris Gamble,CAR,23,LCB,15,13,3,31,1,18,12,0,2,1,0,0,1.0,53,13,
430,Wayne Gandy,ATL,35,LT,16,16,,,,,,0,0,1,0,0,,,,
431,Quinton Ganther,TEN,22,,2,0,,,,,,,,,,,,0,1,
432,Antonio Garay,CHI,27,,4,0,,,,,,,,,,,,3,0,
433,Jeff Garcia,PHI,36,qb,8,6,,,,,,0,6,2,-7,0,,,,
434,Gilbert Gardner,IND,24,LLB,15,12,0,0,0,0,4,,,,,,,34,19,
435,Rod Gardner,KAN,29,,14,0,,,,,,,,,,,,3,0,
436,David Garrard,JAX,28,QB,11,10,,,,,,0,4,1,-16,0,,,,
437,Kevin Garrett,HOU,26,,1,0,,,,,,,,,,,,0,1,
438,Roberto Garza,CHI,27,RG,16,16,,,,,,0,0,1,0,0,,,,
439,Antonio Gates*+,SDG,26,TE,16,16,,,,,,0,0,1,3,0,,1,0,
440,Randall Gay,NWE,24,,3,0,,,,,,,,,,,,2,0,
441,Akbar Gbaja-Biamila,SDG,27,,3,0,,,,,,,,,,,,1,0,
442,Kabeer Gbaja-Biamila,GNB,29,RDE,16,13,,,,,,2,0,0,0,0,6.0,27,12,
443,Robert Geathers,CIN,23,,16,0,,,,,,,,,,,10.5,28,14,
444,Eric Ghiaciuc,CIN,25,C,15,13,,,,,,0,0,2,0,0,,,,
445,Derrick Gibson,OAK,27,,16,1,,,,,,,,,,,,7,3,
446,Tony Gilbert,JAX,27,,16,0,,,,,,,,,,,1.0,19,4,
447,Bryan Gilmore,SFO,28,,16,3,,,,,,0,1,0,0,0,,6,1,
448,John Gilmore,CHI,27,,16,3,,,,,,,,,,,,1,0,
449,Matt Giordano,IND,24,,12,1,1,0,0,0,2,,,,,,,20,5,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
450,David Givens,TEN,26,wr,5,5,,,,,,,,,,,,1,0,
451,Steve Gleason,NOR,29,,15,0,,,,,,,,,,,,15,1,
452,Aaron Glenn,DAL,34,,16,1,1,7,0,7,7,,,,,,,20,2,
453,Jason Glenn,MIN,27,,9,0,,,,,,0,0,1,0,0,,6,2,
454,Terry Glenn,DAL,32,WR,15,14,,,,,,,,,,,,4,0,
455,La'Roi Glover,STL,32,LDT,16,16,,,,,,0,0,1,0,0,5.5,34,4,
456,Junior Glymph,DAL,26,,2,0,0,0,0,0,1,,,,,,,,,
457,Randall Godfrey,SDG,33,LILB,13,13,0,0,0,0,2,2,0,0,0,0,4.0,41,16,
458,Mike Goff,SDG,30,RG,16,16,,,,,,0,0,1,0,0,,,,
459,Nick Goings,CAR,28,,11,0,,,,,,,,,,,,10,0,
460,Ian Gold,DEN,28,RLB,15,15,0,0,0,0,4,1,0,0,0,0,,69,21,
461,Kedric Golston,WAS,23,RDT,16,13,0,0,0,0,3,0,0,1,0,0,0.5,33,11,
462,Tony Gonzalez*,KAN,30,TE,15,15,,,,,,0,1,0,0,0,,2,0,
463,Andre' Goodman,MIA,28,RCB,15,14,0,0,0,0,9,1,0,2,64,0,,26,15,
464,Charles Gordon,MIN,22,,8,1,,,,,,0,1,2,0,0,,13,1,
465,Frank Gore*,SFO,23,RB,16,16,,,,,,0,6,0,0,0,,3,0,
466,Stephen Gostkowski,NWE,22,,16,0,,,,,,,,,,,,1,1,
467,Robbie Gould*+,CHI,25,,16,0,,,,,,,,,,,,1,1,
468,Bruce Gradkowski,TAM,23,QB,13,11,,,,,,0,11,3,-2,0,,2,0,
469,Ben Graham,NYJ,33,,16,0,,,,,,0,1,0,-8,0,,1,0,
470,Daniel Graham,NWE,28,TE,12,11,,,,,,0,1,0,0,0,,1,0,
471,Earnest Graham,TAM,26,,16,0,,,,,,,,,,,,15,2,
472,Shayne Graham,CIN,29,,16,0,,,,,,,,,,,,1,0,
473,Charles Grant,NOR,28,LDE,16,16,0,0,0,0,5,3,0,2,0,0,6.0,49,15,
474,Deon Grant,JAX,27,FS,16,16,2,25,0,24,8,0,0,1,6,0,,53,7,
475,Ahman Green,GNB,29,RB,14,14,,,,,,0,4,1,0,0,,3,0,
476,Brandon Green,STL,26,rde,13,5,0,0,0,0,1,,,,,,0.5,14,5,
477,Eric Green,ARI,24,RCB,15,8,0,0,0,0,12,1,0,1,0,0,,40,3,
478,Jarvis Green,NWE,27,,16,4,0,0,0,0,1,3,0,1,0,0,7.5,25,8,
479,Justin Green,BAL,24,,12,3,,,,,,,,,,,,5,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
480,Louis Green,DEN,27,,16,0,,,,,,1,0,1,0,0,,5,2,
481,Roderick Green,SFO,24,,9,0,,,,,,,,,,,4.5,8,4,
482,Trent Green,KAN,36,QB,8,8,,,,,,0,5,0,-8,0,,2,0,
483,Morlon Greenwood,HOU,28,RLB,16,16,1,0,0,0,3,2,0,3,15,0,1.0,83,26,
484,Jabari Greer,BUF,24,,16,0,0,0,0,0,1,,,,,,,18,4,
485,Kelly Gregg,BAL,30,LDT,16,16,0,0,0,0,2,1,0,3,59,0,3.5,40,21,
486,Steve Gregory,SDG,23,,14,0,0,0,0,0,1,,,,,,,8,4,
487,Nick Greisen,JAX,27,RLB,16,10,1,6,0,6,3,0,0,1,0,0,,31,3,
488,Cedric Griffin,MIN,24,rcb,14,7,2,4,0,4,10,2,0,1,0,0,,36,5,
489,Cornelius Griffin,WAS,30,LDT,14,14,0,0,0,0,2,1,0,0,0,0,1.0,39,11,
490,Kris Griffin,KAN,25,,16,0,,,,,,0,0,1,0,0,,13,3,
491,Robert Griffith,ARI,36,FS,16,16,3,30,0,23,10,1,0,1,0,0,,60,19,
492,Boomer Grigsby,KAN,25,,15,0,,,,,,,,,,,,12,0,
493,DeJuan Groce,NOR,26,,12,0,,,,,,1,0,0,0,0,,15,1,
494,Jordan Gross,CAR,26,LT,16,16,,,,,,0,0,1,0,0,,,,
495,Rex Grossman,CHI,26,QB,16,16,,,,,,0,8,2,-4,0,,1,0,
496,Derek Hagan,MIA,22,,16,0,,,,,,,,,,,,1,3,
497,Mario Haggan,BUF,26,,16,0,,,,,,1,0,0,0,0,,13,4,
498,Clark Haggans,PIT,29,LOLB,15,15,1,0,0,0,4,2,0,1,0,0,6.0,51,25,
499,Tyjuan Hagler,IND,25,,9,0,,,,,,,,,,,,3,4,
500,Dennis Haley,BAL,24,,9,0,0,0,0,0,2,,,,,,,6,7,
501,Tamba Hali,KAN,23,LDE,16,16,1,-9,0,-9,4,5,0,1,0,0,8.0,41,17,
502,Ahmard Hall,TEN,27,fb,14,7,,,,,,0,1,0,0,0,,5,1,
503,Dante Hall,KAN,28,,15,0,,,,,,0,2,0,0,0,,1,0,
504,DeAngelo Hall*,ATL,23,LCB,16,16,4,131,1,60,16,0,1,1,25,0,,51,7,
505,James Hall,DET,29,rde,7,7,,,,,,1,0,0,0,0,5.0,17,7,
506,Bobby Hamilton,NYJ,35,,16,1,0,0,0,0,1,0,0,1,0,0,,19,11,
507,Justin Hamilton,CLE,24,,10,0,,,,,,,,,,,,13,2,
508,Ken Hamlin,SEA,25,FS,16,16,3,63,0,37,11,1,0,0,0,0,2.0,75,21,
509,Casey Hampton*,PIT,29,NT,15,15,0,0,0,0,1,1,0,0,0,0,,25,15,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
510,Cortez Hankton,JAX,25,,12,1,,,,,,,,,,,,1,0,
511,Karl Hankton,CAR,36,,16,0,,,,,,0,0,1,0,0,,8,3,
512,Jason Hanson,DET,36,,16,0,,,,,,,,,,,,2,0,
513,Joselio Hanson,PHI,25,,16,1,0,0,0,0,13,,,,,,,26,9,
514,Parys Haralson,SFO,22,,7,0,,,,,,,,,,,,4,0,
515,Anthony Hargrove,2TM,23,,14,2,,,,,,,,,,,1.5,18,6,
516,Nick Harper,IND,32,LCB,15,15,3,18,0,19,9,,,,,,,58,17,
517,Roman Harper,NOR,24,ss,5,5,0,0,0,0,3,1,0,0,0,0,1.0,24,2,
518,Joey Harrington,MIA,28,QB,11,11,,,,,,0,4,2,0,0,,1,0,
519,Al Harris,GNB,32,RCB,16,16,3,39,0,34,17,,,,,,,35,6,
520,Arlen Harris,DET,26,,10,3,,,,,,,,,,,,2,0,
521,Chris Harris,CHI,24,ss,11,7,2,19,0,16,5,,,,,,,44,10,
522,Kay-Jay Harris,STL,27,,7,0,,,,,,,,,,,,4,1,
523,Kwame Harris,SFO,24,RT,16,16,,,,,,0,0,1,0,0,,,,
524,Marques Harris,SDG,25,,15,1,0,0,0,0,3,1,0,2,0,1,3.0,14,10,
525,Napoleon Harris,MIN,27,MLB,14,14,3,20,0,11,4,1,0,0,0,0,2.5,42,17,
526,Quentin Harris,DEN,29,,6,0,,,,,,,,,,,,3,1,
527,Tommie Harris*,CHI,23,LDT,12,11,,,,,,0,0,1,17,0,5.0,22,6,
528,Walt Harris*,SFO,32,RCB,15,15,8,84,1,42,20,4,1,2,0,0,1.0,49,11,
529,Arnold Harrison,PIT,24,,7,2,,,,,,,,,,,,9,1,
530,James Harrison,PIT,28,,11,1,,,,,,,,,,,,14,6,
531,Rodney Harrison,NWE,34,SS,10,10,1,2,0,2,3,1,0,1,0,0,1.0,34,15,
532,Clinton Hart,SDG,29,,16,1,3,37,0,22,8,1,1,1,0,0,,39,9,
533,Jeff Hartings,PIT,34,C,14,14,,,,,,0,0,1,0,0,,,,
534,Ed Hartwell,ATL,28,mlb,8,6,,,,,,1,0,0,0,0,1.0,30,10,
535,Matt Hasselbeck,SEA,31,QB,12,12,,,,,,0,3,2,-3,0,,1,0,
536,Jason Hatcher,DAL,24,,14,0,,,,,,,,,,,2.5,11,4,
537,A.J. Hawk,GNB,22,RLB,16,16,2,31,0,25,7,1,0,2,0,0,3.5,82,37,
538,Artrell Hawkins,NWE,30,FS,14,12,1,0,0,0,3,2,0,1,0,0,,52,19,
539,Brent Hawkins,JAX,23,,6,0,,,,,,,,,,,2.0,7,2,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
540,Michael Hawkins,CLE,23,,7,0,,,,,,,,,,,,1,0,
541,Anttaj Hawthorne,OAK,25,,16,0,,,,,,,,,,,,10,3,
542,Kelvin Hayden,IND,23,,15,1,0,0,0,0,1,0,0,1,26,1,,29,7,
543,Jovan Haye,TAM,24,,9,0,,,,,,,,,,,,11,6,
544,Gerald Hayes,ARI,26,MLB,14,14,3,24,0,24,6,0,0,2,0,0,1.0,79,14,
545,Verron Haynes,PIT,27,,7,0,,,,,,0,1,0,0,0,,5,1,
546,Albert Haynesworth,TEN,25,RDT,11,10,0,0,0,0,2,,,,,,2.0,23,7,
547,Todd Heap,BAL,26,TE,16,16,,,,,,,,,,,,1,0,
548,Madison Hedgecock,STL,25,FB,16,9,,,,,,,,,,,,8,1,
549,Steve Heiden,CLE,30,te,16,6,,,,,,0,0,1,0,0,,,,
550,Will Heller,SEA,25,,16,0,,,,,,,,,,,,4,1,
551,Devery Henderson,NOR,24,wr,13,7,,,,,,,,,,,,1,0,
552,E.J. Henderson,MIN,26,RLB,16,16,2,48,1,45,4,1,0,2,2,0,3.0,76,33,
553,John Henderson*,JAX,27,RDT,16,16,0,0,0,0,6,,,,,,3.5,38,13,
