
276,Chris Crocker,ATL,27,FS,14,14,3,40,0,18,11,0,0,1,0,0,1.0,51,4,
277,Antonio Cromartie*+,SDG,23,RCB,16,8,10,144,1,70,18,0,0,2,2,1,,39,5,
278,Mason Crosby,GNB,23,,16,0,,,,,,,,,,,,5,0,
279,Channing Crowder,MIA,24,LLB,11,10,,,,,,,,,,,0.5,61,17,
280,Tim Crowder,DEN,22,,13,1,,,,,,1,0,2,50,1,4.0,13,3,
281,Angelo Crowell,BUF,26,LLB,16,16,1,5,0,5,4,1,0,1,0,0,2.0,86,40,1
282,Brodie Croyle,KAN,24,qb,9,6,,,,,,0,4,1,0,0,,1,0,
283,Quinton Culberson,STL,22,,14,1,,,,,,2,0,0,0,0,,23,1,
284,Daunte Culpepper,OAK,30,qb,7,6,,,,,,0,9,4,-7,0,,2,0,
285,Donte Curry,2TM,29,,9,0,,,,,,,,,,,,8,2,
286,Kevin Curtis,PHI,29,WR,16,16,,,,,,0,0,2,0,2,,2,0,
287,Tony Curtis,DAL,24,,16,0,,,,,,,,,,,,3,1,
288,Jay Cutler,DEN,24,QB,16,16,,,,,,0,11,3,-31,0,,1,0,
289,Craig Dahl,NYG,22,,9,2,,,,,,,,,,,,16,3,
290,Owen Daniels,HOU,25,TE,16,16,,,,,,0,4,1,0,0,,1,0,
291,Phillip Daniels,WAS,34,LDE,15,15,0,0,0,0,9,3,0,2,0,0,2.5,24,13,
292,Torrance Daniels,NYG,26,,4,0,,,,,,,,,,,,0,1,
293,Travis Daniels,MIA,25,lcb,16,5,1,29,0,29,4,,,,,,,20,8,
294,Karlos Dansby,ARI,26,RLB,14,14,3,55,0,28,8,4,0,0,0,0,3.5,77,20,
295,Chartric Darby,SEA,32,ldt,6,6,,,,,,,,,,,0.5,8,4,
296,Kenneth Darby,TAM,25,,1,0,,,,,,,,,,,,1,0,
297,Jean-Phillipe Darche,KAN,32,,16,0,,,,,,,,,,,,7,0,
298,Donovin Darius,MIA,32,,3,2,,,,,,,,,,,,13,0,
299,Devard Darling,BAL,25,,16,1,,,,,,0,0,1,0,0,,2,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
300,Najeh Davenport,PIT,28,,15,1,,,,,,0,1,1,0,0,,5,4,
301,Jason David,NOR,25,RCB,13,12,3,21,0,19,11,1,0,1,55,1,,47,4,
302,Andra Davis,CLE,29,LILB,16,10,0,0,0,0,3,1,0,0,0,0,,51,16,
303,Andre' Davis,HOU,28,WR,14,8,,,,,,0,1,1,1,0,,5,0,
304,Carey Davis,PIT,26,fb,16,7,,,,,,0,0,1,0,0,,10,7,
305,Chauncey Davis,ATL,24,,16,0,,,,,,0,0,1,0,0,2.0,26,4,
306,Chris Davis,TEN,23,,12,0,,,,,,0,6,2,0,0,,2,0,
307,Craig Davis,SDG,22,,13,1,,,,,,0,1,0,0,0,,1,0,
308,Keith Davis,DAL,29,,14,1,0,0,0,0,2,1,0,0,0,0,,16,2,
309,Rashied Davis,CHI,28,,16,1,,,,,,,,,,,,10,0,
310,Russell Davis,NYG,32,,11,0,0,0,0,0,1,,,,,,,2,3,
311,Sammy Davis,TAM,27,,14,1,0,0,0,0,1,,,,,,,16,3,
312,Thomas Davis,CAR,24,LLB,16,16,1,0,0,0,5,2,0,1,0,0,3.0,72,16,
313,Vernon Davis,SFO,23,TE,14,14,,,,,,0,1,1,0,0,,2,0,
314,Brian Dawkins,PHI,34,FS,10,10,1,1,0,1,6,,,,,,,28,9,
315,Clifton Dawson,2TM,24,,13,0,,,,,,,,,,,,4,0,
316,Keyunta Dawson,IND,22,,16,4,,,,,,1,0,2,10,0,1.0,17,6,
317,Ron Dayne,HOU,29,RB,13,8,,,,,,0,1,1,0,0,,,,
318,James Dearth,NYJ,31,,16,0,,,,,,,,,,,,3,0,
319,Jake Delhomme,CAR,32,,3,3,,,,,,0,1,1,0,0,,,,
320,Curtis DeLoatch,CAR,26,,6,0,0,0,0,0,1,,,,,,,5,0,
321,Will Demps,HOU,28,FS,15,8,0,0,0,0,5,2,0,2,3,0,,41,11,
322,Patrick Dendy,CAR,25,,7,1,0,0,0,0,1,,,,,,,15,1,
323,Ryan Denney,BUF,30,,7,2,,,,,,0,0,1,0,0,1.0,21,6,
324,Zak DeOssie,NYG,23,,16,0,,,,,,,,,,,,6,0,
325,Mike DeVito,NYJ,23,,7,0,,,,,,,,,,,,3,2,
326,Jared DeVries,DET,31,LDE,14,10,,,,,,3,0,3,0,0,6.5,27,2,
327,Kris Dielman*,SDG,26,LG,16,16,,,,,,0,0,1,0,0,,,,
328,Na'il Diggs,CAR,29,RLB,16,9,0,0,0,0,3,1,0,1,0,0,3.5,44,14,
329,John DiGiorgio,BUF,25,MLB,16,14,1,38,0,38,6,0,0,2,0,0,2.0,86,27,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
330,Zach Diles,HOU,22,,11,0,,,,,,,,,,,,12,1,
331,Trent Dilfer,SFO,35,qb,7,6,,,,,,0,8,6,-13,0,,4,0,
332,Darnell Dinkins,CLE,30,,15,0,,,,,,,,,,,,5,2,
333,Tim Dobbins,SDG,25,,16,0,0,0,0,0,1,1,0,2,0,0,,18,2,
334,Derrick Dockery,BUF,27,LG,16,16,,,,,,0,0,1,0,0,,,,
335,Kevin Dockery,NYG,23,lcb,13,6,0,0,0,0,8,1,0,1,0,0,,31,15,
336,Darnell Dockett*,ARI,26,RDT,16,16,0,0,0,0,1,2,0,2,0,0,9.0,43,15,
337,Mike Doss,MIN,26,,8,1,,,,,,,,,,,,5,1,
338,Reed Doughty,WAS,25,fs,16,6,0,0,0,0,2,,,,,,0.5,32,21,
339,Marques Douglas,SFO,30,RDE,16,16,0,0,0,0,3,,,,,,3.0,55,16,
340,Chris Draft,STL,31,rlb,16,6,0,0,0,0,5,,,,,,1.0,40,10,
341,Joel Dreessen,HOU,25,,13,0,,,,,,,,,,,,10,1,
342,Donald Driver*,GNB,32,WR,15,14,,,,,,0,1,0,0,0,,1,0,
343,Reuben Droughns,NYG,29,,16,1,,,,,,0,1,1,0,0,,5,2,
344,Eddie Drummond,KAN,27,,12,0,,,,,,0,2,0,0,0,,5,0,
345,T.J. Duckett,DET,26,,12,1,,,,,,0,1,1,0,0,,2,0,
346,Jeff Dugan,MIN,26,,16,3,,,,,,0,1,0,0,0,,2,2,
347,Elvis Dumervil,DEN,23,RDE,16,16,1,27,0,27,4,4,0,3,0,0,12.5,34,5,
348,Jason Dunn,KAN,34,,16,3,,,,,,,,,,,,1,0,
349,Warrick Dunn,ATL,32,RB,16,15,,,,,,0,2,2,0,0,,1,0,
350,Justin Durant,JAX,22,RLB,13,8,1,2,0,2,2,,,,,,1.0,40,9,
351,Dusty Dvoracek,CHI,24,,1,1,,,,,,,,,,,,1,1,
352,Tim Dwight,OAK,32,,6,1,,,,,,0,2,1,0,0,,,,
353,Andre Dyson,NYJ,28,,9,0,1,0,0,0,4,,,,,,,12,0,
354,Biren Ealy,TEN,23,,4,0,,,,,,,,,,,,3,1,
355,Nick Eason,PIT,27,,16,1,,,,,,,,,,,,10,4,
356,Adimchinobe Echemandu,2TM,27,,9,0,,,,,,0,1,0,0,0,,1,0,
357,Kyle Eckel,NWE,26,,12,0,,,,,,,,,,,,10,2,
358,Braylon Edwards*,CLE,24,WR,16,16,,,,,,0,3,0,0,0,,6,0,
359,Donnie Edwards,KAN,34,RLB,16,16,1,18,0,18,3,1,0,1,0,0,2.0,85,19,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
360,Dovonte Edwards,DET,25,,5,0,0,0,0,0,2,,,,,,,14,6,
361,Dwan Edwards,BAL,26,LDE,16,13,1,1,0,1,2,,,,,,1.0,30,11,
362,Kalimba Edwards,DET,28,rde,8,6,,,,,,2,0,1,0,0,3.0,13,4,
363,Ray Edwards,MIN,22,RDE,12,11,0,0,0,0,3,2,0,1,9,1,5.0,26,4,
364,Ron Edwards,KAN,28,LDT,16,15,0,0,0,0,1,0,0,1,0,0,3.0,23,3,
365,Trent Edwards,BUF,24,QB,10,9,,,,,,0,4,1,-6,0,,1,0,
366,Isaiah Ekejiuba,OAK,26,,10,0,,,,,,,,,,,,11,1,
367,Abram Elam,NYJ,26,FS,13,8,0,0,0,0,2,,,,,,,39,14,
368,Greg Ellis*,DAL,32,LOLB,13,10,0,0,0,0,1,3,0,0,0,0,12.5,24,7,
369,Shaun Ellis,NYJ,30,LDE,16,16,,,,,,1,0,1,6,0,5.0,32,17,
370,Keith Ellison,BUF,23,RLB,12,9,1,4,0,4,5,,,,,,1.0,27,12,
371,John Engelberger,DEN,31,LDE,16,15,0,0,0,0,1,1,0,0,0,0,1.0,30,11,
372,Bobby Engram,SEA,34,WR,16,13,,,,,,0,1,1,0,0,,3,0,
373,Greg Estandia,JAX,25,,10,0,,,,,,,,,,,,1,1,
374,John Eubanks,WAS,24,,6,0,,,,,,,,,,,,6,1,
375,Hiram Eugene,OAK,27,fs,16,5,,,,,,,,,,,,22,9,
376,Tim Euhus,ARI,27,,10,0,,,,,,,,,,,,2,0,
377,Demetric Evans,WAS,28,,16,1,0,0,0,0,3,1,0,0,0,0,1.0,18,7,
378,Fred Evans,MIN,24,,11,0,,,,,,,,,,,1.0,3,0,
379,Heath Evans,NWE,29,,16,1,,,,,,,,,,,,6,1,
380,Jahri Evans,NOR,24,RG,16,16,,,,,,0,0,1,0,0,,,,
381,Lee Evans,BUF,26,WR,16,16,,,,,,,,,,,,4,0,
382,Troy Evans,NOR,30,,16,0,,,,,,,,,,,,15,2,
383,Kevin Everett,BUF,25,,1,1,,,,,,,,,,,,1,0,
384,Demarcus Faggins,HOU,28,RCB,16,8,0,0,0,0,4,2,0,1,0,0,,40,6,
385,Alan Faneca*+,PIT,31,LG,16,16,,,,,,0,0,1,0,0,,,,
386,Jonathan Fanene,CIN,25,,14,0,0,0,0,0,1,0,0,1,0,0,1.0,4,1,
387,Justin Fargas,OAK,27,rb,14,7,,,,,,0,3,0,0,0,,0,1,
388,James Farrior,PIT,32,LILB,16,16,1,0,0,0,7,2,0,0,0,0,6.5,64,30,
389,Heath Farwell,MIN,26,,16,0,,,,,,0,0,1,0,0,,25,5,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
390,Anthony Fasano,DAL,23,te,16,5,,,,,,,,,,,,1,1,
391,Kevin Faulk,NWE,31,RB,16,8,,,,,,0,1,0,0,0,,1,0,
392,Brett Favre*,GNB,38,QB,16,16,,,,,,0,9,4,-18,0,,,,
393,A.J. Feeley,PHI,30,,3,2,,,,,,0,1,1,0,0,,,,
394,Jay Feely,MIA,31,,16,0,,,,,,,,,,,,4,1,
395,D'Brickashaw Ferguson,NYJ,24,LT,16,16,,,,,,0,0,1,0,0,,,,
396,Jason Ferguson,DAL,33,,1,1,,,,,,,,,,,,0,1,
397,Nick Ferguson,DEN,33,ss,12,7,0,0,0,0,1,1,0,2,0,0,,43,12,
398,Robert Ferguson,MIN,28,WR,15,8,,,,,,,,,,,,1,0,
399,Brandon Fields,MIA,23,,16,0,,,,,,,,,,,,0,1,
400,Ronald Fields,SFO,26,,16,0,,,,,,1,0,0,0,0,1.0,11,10,
401,Steve Fifita,MIA,25,,13,1,,,,,,0,1,0,0,0,,7,4,
402,Yamon Figurs,BAL,24,,14,0,,,,,,0,4,2,0,0,,,,
403,Alfred Fincher,NOR,24,,7,0,,,,,,,,,,,,2,1,
404,Cortland Finnegan,TEN,23,RCB,16,16,1,14,0,14,13,1,0,0,0,0,1.0,79,16,
405,Bryce Fisher,2TM,30,,10,0,0,0,0,0,1,,,,,,,4,1,
406,Travis Fisher,DET,28,RCB,16,13,2,25,0,13,5,,,,,,,60,18,
407,Larry Fitzgerald*,ARI,24,WR,15,15,,,,,,0,3,0,0,0,,7,0,
408,Casey Fitzsimmons,DET,27,fb,16,5,,,,,,,,,,,,12,1,1
409,Bryan Fletcher,IND,28,,15,3,,,,,,,,,,,,1,0,
410,Jamar Fletcher,HOU,28,,10,2,0,0,0,0,3,1,0,0,0,0,,18,1,
411,London Fletcher,WAS,32,MLB,16,16,3,36,1,27,10,0,0,1,6,0,,100,28,
412,Drayton Florence,SDG,27,RCB,16,10,2,4,0,4,10,0,0,1,7,0,,55,6,
413,Mike Flynn,BAL,33,C,15,15,,,,,,0,0,1,0,0,,,,
414,Nick Folk*,DAL,23,,16,0,,,,,,,,,,,,1,0,
415,Larry Foote,PIT,27,RILB,16,16,1,14,0,14,5,3,0,0,0,0,3.0,44,37,
416,Kynan Forney,ATL,29,RG,14,14,,,,,,0,0,1,0,0,,,,
417,DeShaun Foster,CAR,27,RB,16,16,,,,,,0,7,1,0,0,,2,0,
418,George Foster,DET,27,RT,15,9,,,,,,0,0,1,0,0,,,,
419,Melvin Fowler,BUF,28,C,16,16,,,,,,0,0,1,0,0,,,,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
420,Ryan Fowler,TEN,25,MLB,14,14,0,0,0,0,1,,,,,,,40,14,
421,Dustin Fox,BUF,25,,6,0,,,,,,,,,,,,3,0,
422,Keyaron Fox,KAN,25,,10,0,,,,,,,,,,,,19,2,
423,Vernon Fox,WAS,28,,14,0,,,,,,,,,,,,10,2,
424,Domonique Foxworth,DEN,24,fs,14,6,0,0,0,0,4,1,0,0,0,0,,31,11,
425,Hank Fraley,CLE,30,C,16,16,,,,,,0,0,1,0,0,,,,
426,Eric Frampton,2TM,23,,14,0,,,,,,,,,,,,12,2,
427,Aaron Francisco,ARI,24,,10,3,,,,,,,,,,,,27,4,
428,Aubrayo Franklin,SFO,27,NT,14,13,0,0,0,0,1,1,0,0,0,0,,18,8,
429,Bubba Franks,GNB,29,,8,1,,,,,,,,,,,,4,0,
430,Simon Fraser,CLE,24,,16,1,0,0,0,0,1,0,0,1,0,0,,11,3,
431,Andre Frazier,2TM,25,,10,0,,,,,,0,0,1,0,0,,9,2,
432,Dwight Freeney,IND,27,RDE,9,9,,,,,,4,0,0,0,0,3.5,18,3,1
433,Gus Frerotte,STL,36,qb,8,3,,,,,,0,3,2,-4,0,,,,
434,Derrick Frost,WAS,27,,16,0,,,,,,0,1,1,-8,0,,,,
435,Jamaal Fudge,JAX,24,,14,0,1,0,0,0,2,1,0,1,0,0,,8,1,
436,Scott Fujita,NOR,28,LLB,15,15,0,0,0,0,2,1,0,2,0,0,3.0,77,18,
437,Vincent Fuller,TEN,25,,16,0,2,137,2,76,4,0,0,1,0,0,1.0,27,3,
438,Mike Furrey,DET,30,WR,16,10,,,,,,,,,,,,2,0,
439,Justin Gage,TEN,26,WR,16,8,,,,,,0,1,2,0,0,,4,0,
440,Omar Gaither,PHI,23,MLB,16,16,1,49,0,49,8,1,0,0,0,0,,69,33,
441,Chris Gamble,CAR,24,LCB,15,12,1,2,0,2,6,1,0,1,0,0,,42,5,
442,Mike Gandy,ARI,28,LT,16,16,,,,,,0,0,1,0,0,,,,
443,Antonio Garay,CHI,28,,6,0,,,,,,,,,,,,5,0,
444,Jeff Garcia*,TAM,37,QB,13,13,,,,,,0,4,2,-11,0,,2,0,
445,Gilbert Gardner,TEN,25,,13,0,,,,,,,,,,,,11,0,
446,David Garrard,JAX,29,QB,12,12,,,,,,0,3,0,0,0,,3,1,
447,Roberto Garza,CHI,28,RG,16,16,,,,,,0,0,1,0,0,,,,
448,Willie Gaston,BAL,25,,4,2,,,,,,,,,,,,8,0,
449,Antonio Gates*,SDG,27,TE,16,16,,,,,,,,,,,,2,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
450,Josh Gattis,CHI,23,,4,0,,,,,,,,,,,,1,0,
451,Randall Gay,NWE,25,,16,3,3,52,0,31,7,1,0,1,15,1,,33,5,
452,William Gay,PIT,22,,16,0,0,0,0,0,2,0,1,1,0,0,,13,6,
453,Kabeer Gbaja-Biamila,GNB,30,,15,2,0,0,0,0,1,2,0,0,0,0,9.5,22,4,
454,Robert Geathers,CIN,24,LDE,16,16,1,30,0,30,3,2,0,1,0,0,3.5,25,22,
455,Gary Gibson,CAR,25,,1,0,,,,,,,,,,,,1,0,
456,Bryan Gilmore,SFO,29,,10,0,,,,,,,,,,,,3,2,
457,John Gilmore,CHI,28,,15,1,,,,,,,,,,,,4,0,
458,Ted Ginn,MIA,22,WR,16,9,,,,,,0,3,2,-2,0,,6,0,
459,Matt Giordano,IND,25,,12,4,2,89,1,83,4,,,,,,,15,5,
460,Aaron Glenn,JAX,35,,5,4,1,28,1,28,1,,,,,,,13,2,
461,La'Roi Glover,STL,33,RDT,16,16,,,,,,,,,,,6.0,33,6,
462,Chris Gocong,PHI,24,LLB,16,12,0,0,0,0,1,,,,,,1.0,51,15,
463,Randall Godfrey,WAS,34,,11,4,0,0,0,0,2,2,0,0,0,0,,21,8,
464,Mike Goff,SDG,31,RG,16,16,,,,,,0,0,1,0,0,,,,
465,Nick Goings,CAR,29,,4,0,,,,,,0,1,0,0,0,,2,0,
466,Ian Gold,DEN,29,RLB,14,14,1,6,0,6,5,1,0,2,0,0,2.0,61,11,
467,Dashon Goldson,SFO,23,,10,0,0,0,0,0,2,1,0,0,0,0,,12,3,
468,Kedric Golston,WAS,24,,15,0,,,,,,0,0,1,0,0,1.0,7,4,1
469,Tony Gonzalez*,KAN,31,TE,16,16,,,,,,,,,,,,4,0,
470,Andre' Goodman,MIA,29,,13,4,2,23,0,18,4,,,,,,,15,5,
471,Amon Gordon,2TM,26,,5,4,,,,,,,,,,,,12,4,
472,Charles Gordon,MIN,23,,16,3,1,0,0,0,5,,,,,,,30,9,
473,Cletis Gordon,SDG,25,,14,0,0,0,0,0,2,,,,,,,12,4,
474,Frank Gore,SFO,24,RB,15,15,,,,,,0,4,1,0,0,,3,0,
475,Stephen Gostkowski,NWE,23,,16,0,,,,,,,,,,,,3,1,
476,Ben Graham,NYJ,34,,15,0,,,,,,,,,,,,3,1,
477,Corey Graham,CHI,22,,13,0,,,,,,,,,,,,13,2,
478,Daniel Graham,DEN,29,TE,15,15,,,,,,,,,,,,1,0,
479,Earnest Graham,TAM,27,RB,15,10,,,,,,0,1,0,0,0,,3,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
480,Nick Graham,PHI,23,,15,0,,,,,,0,1,1,0,0,,8,3,
481,Charles Grant,NOR,29,LDE,14,14,0,0,0,0,2,1,0,0,0,0,2.5,39,9,
482,Deon Grant,SEA,28,SS,16,16,3,34,0,34,10,0,0,1,0,0,,65,12,
483,Ryan Grant,GNB,25,rb,15,7,,,,,,0,1,1,0,0,,3,1,
484,Quinn Gray,JAX,28,,8,4,,,,,,0,2,1,0,0,,1,0,
485,Eric Green,ARI,25,RCB,11,11,0,0,0,0,8,,,,,,,47,4,
486,Howard Green,SEA,28,,5,0,,,,,,,,,,,,4,3,
487,Jarvis Green,NWE,28,RDE,16,10,,,,,,2,0,1,0,0,6.5,21,18,
488,Justin Green,BAL,25,,15,0,,,,,,,,,,,,12,1,
489,Louis Green,DEN,28,,16,0,,,,,,1,0,0,0,0,,8,1,
490,Michael Green,SEA,31,,15,1,0,0,0,0,1,,,,,,,15,2,
491,Roderick Green,SFO,25,,7,0,,,,,,,,,,,2.0,4,0,
492,Trent Green,MIA,37,qb,5,5,,,,,,0,2,1,-13,0,,,,
493,Chad Greenway,MIN,24,RLB,16,16,2,39,1,37,4,2,1,4,0,0,,78,27,
494,Morlon Greenwood,HOU,29,RLB,16,15,1,3,0,3,4,1,0,0,0,0,1.0,90,28,
495,Jabari Greer,BUF,25,LCB,16,13,2,1,0,2,14,1,0,0,0,0,,41,5,
496,Kelly Gregg,BAL,31,NT,16,16,0,0,0,0,3,0,0,1,4,0,3.0,56,24,
497,Steve Gregory,SDG,24,,16,0,0,0,0,0,1,,,,,,,10,1,
498,Nick Greisen,BAL,28,,14,2,,,,,,0,0,1,0,0,,24,6,
499,Brian Griese,CHI,32,qb,7,6,,,,,,0,6,2,-4,0,,,,
500,Cedric Griffin,MIN,25,RCB,16,16,0,0,0,0,10,2,1,2,50,1,,82,10,
501,Cornelius Griffin,WAS,31,LDT,16,16,,,,,,,,,,,2.5,28,14,
502,Kris Griffin,CLE,26,,12,0,,,,,,,,,,,,9,2,
503,Michael Griffin,TEN,22,FS,16,10,3,3,0,3,7,1,1,0,0,0,,41,13,
504,Boomer Grigsby,KAN,26,,13,1,,,,,,,,,,,,4,1,
505,Otis Grigsby,2TM,27,,8,0,0,0,0,0,1,,,,,,1.0,2,0,
506,Brent Grimes,ATL,24,,2,0,,,,,,,,,,,,11,1,
507,Jordan Gross,CAR,27,RT,16,16,,,,,,0,0,1,0,0,,,,
508,Rex Grossman,CHI,27,qb,8,7,,,,,,0,6,1,-1,0,,,,
509,Jake Grove,OAK,27,,7,2,,,,,,0,0,1,0,0,,,,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
510,Andre Gurode*,DAL,28,C,14,14,,,,,,0,3,1,0,0,,,,
511,Ramon Guzman,IND,25,,16,0,,,,,,0,0,2,13,0,,9,2,
512,Derek Hagan,MIA,23,,16,1,,,,,,0,0,1,0,0,,7,0,
513,Marques Hagans,STL,25,,4,1,,,,,,0,2,0,0,0,,1,0,
514,Mario Haggan,BUF,27,,16,0,,,,,,,,,,,1.0,16,4,
515,Clark Haggans,PIT,30,LOLB,16,16,0,0,0,0,1,0,0,1,0,0,4.0,36,22,
516,Tyjuan Hagler,IND,26,llb,12,7,0,0,0,0,1,0,0,1,0,0,1.0,41,13,
517,Dennis Haley,BAL,25,,2,0,,,,,,,,,,,,1,0,
518,Tamba Hali,KAN,24,LDE,16,16,0,0,0,0,2,2,0,0,0,0,7.5,46,12,
519,Ahmard Hall,TEN,28,,11,4,,,,,,,,,,,,5,0,
520,Andre Hall,DEN,25,,10,1,,,,,,0,1,2,0,0,,5,0,
521,Dante Hall,STL,29,,7,1,,,,,,0,2,1,0,0,,1,0,
522,DeAngelo Hall,ATL,24,LCB,16,15,5,80,0,33,16,1,0,1,56,1,,63,7,
523,James Hall,STL,30,RDE,15,15,0,0,0,0,1,,,,,,2.5,39,14,
524,Korey Hall,GNB,24,FB,14,10,,,,,,0,0,1,0,0,,9,1,
525,Leon Hall,CIN,23,RCB,16,10,5,16,0,12,12,1,0,0,0,0,,54,14,
526,Roy Hall,IND,24,,3,0,,,,,,,,,,,,2,0,
527,Aaron Halterman,MIA,25,,9,0,,,,,,,,,,,,2,1,
528,Bobby Hamilton,CLE,36,,1,1,,,,,,,,,,,,1,0,
529,Ken Hamlin*,DAL,26,FS,16,16,5,93,0,35,15,,,,,,,45,17,
530,Casey Hampton*,PIT,30,NT,15,15,,,,,,,,,,,0.5,17,16,
531,Jason Hanson,DET,37,,16,0,,,,,,,,,,,,2,0,
532,Joselio Hanson,PHI,26,,16,4,0,0,0,0,4,0,0,1,0,0,1.0,45,7,
533,Parys Haralson,SFO,23,LOLB,16,11,,,,,,,,,,,2.5,27,15,
534,Anthony Hargrove,BUF,24,,12,0,,,,,,,,,,,1.5,18,10,
535,Nick Harper,TEN,33,LCB,14,14,3,62,0,32,11,1,0,2,0,0,,64,13,
536,Roman Harper,NOR,25,SS,16,16,3,58,1,31,8,2,0,0,0,0,4.0,75,15,
537,Justin Harrell,GNB,23,,7,2,,,,,,,,,,,,10,6,
538,Al Harris*,GNB,33,RCB,16,16,2,17,0,17,9,,,,,,,33,4,
539,Antoine Harris,ATL,25,,13,0,0,0,0,0,1,1,0,0,0,0,,14,1,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
540,Chris Harris,CAR,25,SS,15,15,1,30,0,30,5,8,1,3,2,0,,76,20,
541,David Harris,NYJ,23,LILB/,16,9,0,0,0,0,3,2,0,1,0,0,5.0,90,37,
542,Marques Harris,SDG,26,,15,2,,,,,,0,0,1,1,0,1.5,15,4,
543,Napoleon Harris,KAN,28,MLB,16,13,1,4,0,4,3,,,,,,1.5,82,34,
544,Nate Harris,KAN,24,,15,0,,,,,,,,,,,,10,2,
545,Steven Harris,DEN,23,,4,0,,,,,,0,0,1,0,0,,2,3,
546,Tommie Harris*,CHI,24,RDT,16,13,,,,,,2,0,0,0,0,8.0,31,5,
547,Walt Harris,SFO,33,RCB,15,15,4,42,0,23,13,1,0,0,0,0,,47,11,
548,Arnold Harrison,PIT,25,,13,0,,,,,,,,,,,,8,5,
549,James Harrison*,PIT,29,ROLB,16,16,1,20,0,20,3,7,0,3,0,0,8.5,76,22,
550,Rodney Harrison,NWE,35,SS,12,11,1,2,0,2,7,,,,,,2.0,54,14,
551,Clinton Hart,SDG,30,SS,16,16,5,73,0,22,9,0,0,1,0,0,1.0,68,17,
552,Ben Hartsock,TEN,27,TE,16,9,,,,,,0,0,1,0,0,,1,0,
553,Justin Hartwig,CAR,29,C,15,15,,,,,,0,1,1,-13,0,,,,
554,Matt Hasselbeck*,SEA,32,QB,16,16,,,,,,0,9,3,-26,0,,,,
