
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
527,Johnnie Harris,NYG,31,ss,14,5,2,3,0,3,7,2,1,0,0,0,,37,7,
528,Kwame Harris,SFO,21,lt,14,5,,,,,,0,0,1,1,1,,,,
529,Napoleon Harris,OAK,24,MLB,16,16,0,0,0,0,2,3,0,0,0,0,2.0,74,33,
530,Quentin Harris,ARI,26,,16,1,0,0,0,0,1,,,,,,,8,1,
531,Walt Harris,IND,29,LCB,16,15,0,0,0,0,12,1,0,1,0,0,,35,19,
532,Marvin Harrison*,IND,31,WR,15,15,,,,,,0,2,0,0,0,,1,0,
533,Rodney Harrison+,NWE,31,SS,16,16,3,0,0,2,11,2,0,1,16,0,3.0,92,34,
534,Tyreo Harrison,PHI,23,,12,0,,,,,,,,,,,,3,0,
535,Clinton Hart,PHI,26,FS,16,9,0,0,0,0,5,0,0,1,0,0,1.0,43,8,
536,Shaunard Harts,KAN,25,,16,0,2,39,1,39,5,0,0,2,8,0,,22,6,
537,Ed Hartwell,BAL,25,LILB,16,15,1,26,0,26,5,1,0,0,0,0,3.0,68,26,
538,Justin Hartwig,TEN,25,C,16,16,,,,,,0,1,1,-2,0,,,,
539,Matt Hasselbeck*,SEA,28,QB,16,16,,,,,,0,4,0,-7,0,,3,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
540,Tim Hasselbeck,WAS,25,qb,7,5,,,,,,0,3,1,0,0,,1,1,
541,Artrell Hawkins,CIN,27,LCB,14,9,1,8,0,8,7,1,0,0,0,0,,50,7,
542,Michael Hawthorne,GNB,26,,14,2,2,8,0,8,5,,,,,,1.0,25,7,
543,Gerald Hayes,ARI,23,,12,2,0,0,0,0,1,1,0,0,0,0,,26,4,
544,Michael Haynes,CHI,23,,16,0,0,0,0,0,1,1,0,0,0,0,2.0,17,4,
545,Verron Haynes,PIT,24,,12,0,,,,,,0,2,1,0,0,,4,0,
546,Albert Haynesworth,TEN,22,RDT,12,11,0,0,0,0,4,0,0,2,12,0,2.5,21,11,
547,Reggie Hayward,DEN,24,,16,2,0,0,0,0,5,2,0,2,0,0,8.5,23,4,
548,Todd Heap*,BAL,23,TE,16,16,,,,,,0,1,0,0,0,,2,0,
549,Ronnie Heard,SFO,27,,12,1,1,0,0,0,1,0,0,1,0,0,0.5,7,5,
550,Garrison Hearst,SFO,32,RB,12,12,,,,,,0,2,1,0,0,,1,0,
551,Steve Heiden,CLE,27,TE,9,9,,,,,,0,0,1,0,0,,3,0,
552,E.J. Henderson,MIN,23,,16,0,,,,,,1,0,1,0,0,,27,5,
553,Jamie Henderson,NYJ,24,,14,0,0,0,0,0,1,,,,,,,16,6,
554,John Henderson,JAX,24,RDT,16,16,0,0,0,0,7,3,0,1,0,0,3.5,45,11,
555,William Henderson,GNB,32,FB,16,12,,,,,,,,,,,,12,3,
556,Tommy Hendricks,MIA,25,,16,2,,,,,,1,0,0,0,0,,24,9,
557,Anthony Henry,CLE,27,LCB,14,13,1,19,0,19,9,,,,,,,39,15,
558,Travis Henry,BUF,25,RB,15,15,,,,,,0,7,2,0,0,,,,
559,Craig Hentrich*,TEN,32,,16,0,,,,,,,,,,,,4,0,
560,Kelly Herndon,DEN,27,RCB,15,11,3,19,0,16,17,3,0,1,0,0,,59,4,
561,Chris Hetherington,OAK,31,,14,1,,,,,,,,,,,,13,1,
562,Brandon Hicks,IND,26,,4,0,,,,,,,,,,,,1,1,
563,Dwone Hicks,TEN,22,,3,0,,,,,,,,,,,,2,0,
564,Eric Hicks,KAN,27,LDE,16,16,0,0,0,0,2,,,,,,5.0,37,12,
565,Darrell Hill,TEN,24,,12,0,,,,,,,,,,,,4,1,
566,Matt Hill,SEA,25,,13,2,,,,,,0,0,1,0,0,,,,
567,Renaldo Hill,ARI,25,LCB,14,14,5,119,1,70,11,1,0,0,0,0,2.0,47,11,
568,Hunter Hillenmeyer,CHI,23,,13,0,,,,,,1,0,0,0,0,,8,2,
569,Ike Hilliard,NYG,27,WR,13,12,,,,,,0,2,1,-2,0,,,,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
570,Victor Hobson,NYJ,23,,16,1,1,26,0,26,1,1,0,0,0,0,2.0,38,18,
571,Sedrick Hodge,NOR,25,LLB,9,9,0,0,0,0,3,,,,,,1.0,32,5,
572,James Hodgins,ARI,26,FB,16,8,,,,,,0,1,1,0,0,,6,0,
573,Kelly Holcomb,CLE,30,QB,10,8,,,,,,0,5,4,-3,0,,2,0,
574,Robert Holcombe,TEN,28,,15,0,,,,,,0,2,1,29,0,,2,0,
575,Warrick Holdman,CHI,28,RLB,13,13,0,0,0,0,2,1,0,0,0,0,,59,14,
576,Darius Holland,DEN,30,RDT,16,14,0,0,0,0,4,,,,,,,15,9,
577,Vonnie Holliday,KAN,28,RDE,16,16,0,0,0,0,2,1,0,0,0,0,5.5,29,8,
578,Tony Hollings,HOU,22,,14,1,,,,,,0,2,1,0,0,,1,0,
579,Jabari Holloway,HOU,25,TE,15,9,,,,,,,,,,,,2,0,
580,Rashad Holman,SFO,25,,14,0,0,0,0,0,2,,,,,,,19,5,
581,Earl Holmes,DET,30,MLB,16,13,,,,,,,,,,,2.0,68,29,
582,Kenny Holmes,NYG,30,RDE,9,9,,,,,,1,0,2,0,1,5.5,18,7,
583,Bernard Holsey,WAS,30,LDT/R,16,16,,,,,,0,0,1,0,0,2.5,27,4,
584,Terrence Holt,DET,23,,11,2,3,42,0,30,6,0,1,2,0,0,,24,4,
585,Torry Holt*+,STL,27,WR,16,15,,,,,,0,1,1,0,0,,3,0,
586,Roderick Hood,PHI,22,,14,0,1,5,0,5,3,0,1,1,27,0,,18,1,
587,Brad Hoover,CAR,27,FB,16,9,,,,,,0,1,0,0,0,,7,1,
588,Chris Hope,PIT,23,,16,0,0,0,0,0,1,,,,,,,22,5,
589,Joe Horn,NOR,31,WR,15,14,,,,,,0,2,0,0,0,,1,1,
590,Kevin House,SDG,24,,15,0,0,0,0,0,4,,,,,,,10,1,
591,Kevin Houser,NOR,26,,16,0,,,,,,,,,,,,3,0,
592,Chris Hovan,MIN,25,RDT,16,16,0,0,0,0,4,1,0,0,0,0,2.0,19,8,
593,Bobbie Howard,CHI,26,,3,0,,,,,,,,,,,,5,1,
594,Darren Howard,NOR,27,RDE,8,8,0,0,0,0,4,0,0,1,2,0,5.0,27,2,
595,Reggie Howard,CAR,26,RCB,15,15,2,2,0,2,12,1,0,0,0,0,0.5,52,10,
596,John Howell,TAM,25,,8,0,,,,,,0,0,1,0,0,,6,0,
597,Orlando Huff,SEA,25,,11,2,,,,,,0,0,1,0,1,1.0,20,4,1
598,Deon Humphrey,JAX,27,,8,0,,,,,,,,,,,,2,1,
599,Cletidus Hunt,GNB,27,RDT,16,16,0,0,0,0,4,1,0,1,0,0,4.0,26,9,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
600,Pete Hunter,DAL,23,,16,1,1,0,0,0,5,0,0,2,0,0,,28,3,
601,Junior Ioane,HOU,26,,13,4,,,,,,,,,,,0.5,19,10,
602,Ken Irvin,MIN,31,RCB,16,8,1,1,0,1,13,1,0,0,0,0,,45,11,
603,Ron Israel,MIN,25,,1,0,,,,,,,,,,,,1,0,
604,Corey Ivy,TAM,26,,16,2,0,0,0,0,1,,,,,,,31,0,
605,Chidi Iwuoma,PIT,25,,15,0,,,,,,0,0,1,0,0,,11,3,
606,Larry Izzo,NWE,29,,16,0,1,0,0,0,2,,,,,,,18,4,
607,Chris Jackson,GNB,28,,1,0,,,,,,,,,,,,1,0,
608,Darrell Jackson,SEA,25,WR,16,16,,,,,,0,1,0,0,0,,1,0,
609,Dexter Jackson,ARI,26,FS,16,16,6,122,0,30,14,1,1,0,0,0,,75,13,
610,Frisman Jackson,CLE,24,,5,0,,,,,,,,,,,,1,0,
611,Grady Jackson,2TM,30,,15,7,0,0,0,0,2,1,0,0,0,0,6.0,36,12,
612,James Jackson,CLE,27,rb,12,6,,,,,,0,3,0,0,0,,1,0,
613,Jarious Jackson,DEN,26,,1,1,,,,,,,,,,,,1,0,
614,Terry Jackson,SFO,27,,16,0,,,,,,0,0,1,0,0,,16,3,
615,Tyoka Jackson,STL,32,,16,3,1,11,0,11,4,2,0,1,0,0,5.5,19,5,
616,Taylor Jacobs,WAS,22,,8,0,,,,,,,,,,,,4,0,
617,Bradie James,DAL,22,,14,0,,,,,,1,0,1,0,0,,10,2,
618,Edgerrin James,IND,25,RB,13,13,,,,,,0,5,0,0,0,,1,0,
619,Tory James,CIN,30,RCB,16,16,4,56,0,31,18,,,,,,1.0,61,6,
620,Michael Jameson,CLE,24,,15,0,,,,,,,,,,,,6,8,
621,Quentin Jammer,SDG,24,LCB,16,16,4,6,0,6,13,0,0,1,2,0,,57,14,
622,Sebastian Janikowski,OAK,25,,16,0,,,,,,,,,,,,1,0,
623,Ed Jasper,ATL,30,NT,14,14,,,,,,0,0,1,0,0,3.0,34,6,
624,Shawn Jefferson,DET,34,,7,3,,,,,,,,,,,,1,1,
625,Corey Jenkins,MIA,27,,16,0,,,,,,,,,,,,4,1,
626,Kris Jenkins*+,CAR,24,RDT,16,16,0,0,0,0,4,1,0,1,0,0,5.0,39,6,
627,Ronney Jenkins,OAK,26,,7,0,,,,,,,,,,,,2,0,
628,Travis Jervey,ATL,31,,15,0,,,,,,0,1,0,0,0,,6,2,
629,Ade Jimoh,WAS,23,,16,0,,,,,,,,,,,,8,2,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
630,Andre Johnson,HOU,22,WR,16,16,,,,,,,,,,,,4,1,
631,Bethel Johnson,NWE,24,wr,15,5,,,,,,0,0,2,0,0,,3,1,
632,Brad Johnson,TAM,35,QB,16,16,,,,,,0,6,4,0,0,,3,0,
633,Bryan Johnson,WAS,25,FB,16,11,,,,,,,,,,,,13,0,
634,Bryant Johnson,ARI,22,WR,15,8,,,,,,0,1,0,0,0,,3,0,
635,Chad Johnson*,CIN,25,WR,16,14,,,,,,,,,,,,1,0,
636,Darrius Johnson,KAN,30,,2,0,,,,,,,,,,,,1,1,
637,Dennis Johnson,ARI,24,LDE,15,10,0,0,0,0,5,,,,,,3.0,27,15,
638,Dirk Johnson,PHI,28,,16,0,,,,,,,,,,,,1,0,
639,Doug Johnson,ATL,26,QB,10,8,,,,,,0,3,2,0,0,,,,
640,Eddie Johnson,MIN,22,,14,0,,,,,,0,2,2,-5,0,,1,0,
641,Ellis Johnson,ATL,30,,16,3,0,0,0,0,1,1,1,1,4,0,8.0,34,7,
642,Eric Johnson,OAK,27,,16,2,1,3,0,3,1,,,,,,,12,6,
643,Jarret Johnson,BAL,22,,15,1,,,,,,,,,,,,8,3,
644,Joe Johnson,GNB,31,lde,6,6,,,,,,,,,,,,6,0,
645,Kevin Johnson,2TM,27,,15,9,,,,,,,,,,,,1,0,
646,Larry Johnson,KAN,24,,6,0,,,,,,,,,,,,1,0,
647,Leon Johnson,SDG,29,,14,0,,,,,,0,1,0,0,0,,3,2,
648,Patrick Johnson,WAS,27,,16,2,,,,,,0,2,1,0,0,,11,0,
649,Raylee Johnson,SDG,33,,9,0,,,,,,2,0,0,0,0,4.0,12,1,
650,Riall Johnson,CIN,25,,13,1,,,,,,,,,,,,14,7,
651,Ron Johnson,BAL,23,,6,0,,,,,,,,,,,,2,0,
652,Rudi Johnson,CIN,24,rb,13,5,,,,,,,,,,,,1,0,
653,Ted Johnson,NWE,31,,8,2,,,,,,,,,,,,15,6,
654,Teyo Johnson,OAK,22,te,16,5,,,,,,,,,,,,2,0,
655,Tim Johnson,OAK,25,,12,4,0,0,0,0,2,,,,,,,38,8,
656,Lance Johnstone,MIN,30,,16,0,1,33,1,33,6,2,0,1,0,0,10.0,20,8,
657,Dhani Jones,NYG,25,RLB,16,16,0,0,0,0,4,1,0,1,0,0,3.0,93,27,
658,Fred Jones,KAN,26,,11,0,,,,,,,,,,,,10,1,
659,John Jones,BAL,28,,11,0,,,,,,,,,,,,7,1,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
660,Marvin Jones,NYJ,31,MLB,16,16,0,0,0,0,3,0,0,1,0,0,,72,43,
661,Rushen Jones,MIN,23,,11,0,,,,,,,,,,,,14,1,
662,Tebucky Jones,NOR,29,FS,15,15,1,2,0,2,5,1,0,0,0,0,,51,18,
663,Terry Jones,BAL,24,TE,16,13,,,,,,0,0,1,0,0,,2,0,
664,Thomas Jones,TAM,25,,16,3,,,,,,0,4,1,0,0,,1,0,
665,James Jordan,SFO,25,,1,0,,,,,,,,,,,,1,0,
666,LaMont Jordan,NYJ,25,,16,0,,,,,,,,,,,,1,0,
667,William Joseph,NYG,24,,14,0,,,,,,1,0,0,0,0,1.0,5,2,
668,Delvin Joyce,NYG,25,,16,0,,,,,,0,1,0,0,0,,3,1,
669,Bhawoh Jue,GNB,24,,16,0,0,0,0,0,3,1,0,0,0,0,1.5,27,5,
670,Cato June,IND,24,,11,0,,,,,,,,,,,,6,2,
671,Joe Jurevicius,TAM,29,,5,2,,,,,,,,,,,,2,0,
672,Isaiah Kacyvenski,SEA,26,,14,0,,,,,,,,,,,,17,5,
673,Kevin Kaesviharn,CIN,27,ss,16,7,1,10,0,10,4,,,,,,1.0,52,12,
674,N.D. Kalu,PHI,28,RDE,16,16,1,15,1,15,2,0,0,3,0,0,5.5,39,8,
675,Aaron Kampman,GNB,24,LDE,12,10,0,0,0,0,1,3,0,1,0,0,2.0,18,11,
676,Danny Kanell,DEN,30,,5,2,,,,,,0,3,1,-2,0,,,,
677,John Kasay,CAR,34,,16,0,,,,,,,,,,,,1,0,
678,Kevin Kasper,ARI,26,,7,0,,,,,,,,,,,,2,0,
679,Brad Kassell,TEN,23,,16,4,0,0,0,0,2,,,,,,,31,10,
680,Jevon Kearse,TEN,27,RDE,14,14,1,0,0,0,1,4,0,0,0,0,9.5,28,13,
681,John Keith,SFO,26,,8,2,,,,,,,,,,,,12,5,
682,Brian Kelly,TAM,27,lcb,5,5,1,0,0,0,5,,,,,,,13,2,
683,Eric Kelly,MIN,26,,16,0,,,,,,,,,,,,7,1,
684,Chris Kelsay,BUF,24,,16,0,,,,,,,,,,,,12,7,
685,Ma'ake Kemoeatu,BAL,24,,15,1,0,0,0,0,1,,,,,,1.0,8,2,
686,Jimmy Kennedy,STL,24,,13,0,,,,,,,,,,,,1,1,
687,Kenoy Kennedy,DEN,26,SS,13,12,1,0,0,0,8,1,0,1,0,0,1.0,41,15,
688,Lincoln Kennedy,OAK,32,RT,12,10,,,,,,0,0,1,0,0,,,,
689,Eddie Kennison,KAN,30,WR,16,16,,,,,,0,1,0,0,0,,1,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
690,Patrick Kerney,ATL,27,LDE,16,16,0,0,0,0,1,2,0,3,0,0,6.5,33,12,
691,Terrence Kiel,SDG,23,SS,16,8,2,15,0,15,4,,,,,,,59,9,
692,Andre King,CLE,30,,15,0,,,,,,,,,,,,2,2,
693,Kenny King,ARI,22,,11,1,,,,,,1,0,1,0,0,2.0,13,4,
694,Lamar King,SEA,28,,9,3,0,0,0,0,1,,,,,,3.0,12,4,
695,Erron Kinney,TEN,26,TE,16,16,,,,,,0,1,1,0,1,,,,
696,Travis Kirschke,SFO,29,RDT,15,15,,,,,,,,,,,1.5,33,10,
697,Jon Kitna,CIN,31,QB,16,16,,,,,,0,9,1,0,0,,1,0,
698,Dan Klecko,NWE,22,,13,1,,,,,,0,0,1,4,0,1.5,11,7,
699,Jim Kleinsasser,MIN,26,TE,16,16,,,,,,0,0,1,0,0,,,,
700,Bryan Knight,CHI,24,,16,2,0,0,0,0,1,0,0,1,0,0,,20,10,
701,Roger Knight,NOR,25,,16,2,,,,,,1,0,1,0,0,,19,4,
702,Sammy Knight,MIA,28,SS,16,16,3,98,0,70,6,2,0,0,0,0,,64,32,
703,Tom Knight,BAL,29,,10,1,0,0,0,0,1,0,0,1,0,0,0.5,15,1,
704,Micah Knorr,DEN,28,,16,0,,,,,,0,1,1,0,0,,3,0,
705,Dan Koppen,NWE,24,C,16,15,,,,,,0,0,1,0,0,,,,
706,Brian Kozlowski,ATL,33,TE,16,9,,,,,,0,1,0,0,0,,2,1,
707,Jordan Kramer,TEN,24,,2,0,,,,,,,,,,,,1,1,
708,Clint Kriewaldt,PIT,27,,15,0,,,,,,1,0,1,0,0,,16,3,
709,Jason Kyle,CAR,31,,16,0,,,,,,,,,,,,1,0,
710,Tron LaFavor,CHI,24,,4,0,,,,,,,,,,,,1,1,
711,Kenard Lang,CLE,28,RDE,15,15,1,0,0,0,2,1,0,1,8,0,8.0,46,14,
712,Kwamie Lassiter,SDG,34,SS,10,10,1,38,1,38,1,1,0,0,0,0,,50,8,
713,Ty Law*+,NWE,29,LCB,15,15,6,112,1,65,23,0,1,0,0,0,,60,13,
714,George Layne,ATL,25,,3,0,,,,,,,,,,,,1,1,
715,Ben Leber,SDG,25,LLB,16,16,0,0,0,0,1,1,0,0,0,0,3.0,69,11,
716,Clarence LeBlanc,NYG,26,,4,0,,,,,,,,,,,,1,1,
717,Shane Lechler+,OAK,27,,16,0,,,,,,,,,,,,2,0,
718,Byron Leftwich,JAX,23,QB,15,13,,,,,,0,11,2,0,0,,1,0,
719,Lance Legree,NYG,26,,16,2,,,,,,1,0,1,0,0,2.0,15,5,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
720,Michael Lehan,CLE,24,,12,2,0,0,0,0,1,0,0,1,0,0,,21,3,
721,Ashley Lelie,DEN,23,WR,16,10,,,,,,,,,,,,2,0,
722,Paris Lenon,GNB,26,,16,0,,,,,,,,,,,,15,6,
723,Matt Leonard,JAX,24,,4,0,,,,,,,,,,,,0,2,
724,Matt Lepsis,DEN,29,RT,16,16,,,,,,0,0,1,0,0,,,,
725,Dwayne Levels,CIN,24,,13,1,,,,,,,,,,,,10,5,
726,Dorsey Levens,NYG,33,,11,0,,,,,,,,,,,,1,0,
727,Otis Leverette,SDG,25,,7,0,,,,,,,,,,,1.0,17,6,
728,D.D. Lewis,SEA,24,llb,15,5,0,0,0,0,2,,,,,,,47,18,
729,Damione Lewis,STL,25,rdt,12,7,0,0,0,0,2,1,0,0,0,0,0.5,11,4,
730,Greg Lewis,PHI,23,,11,0,,,,,,,,,,,,6,1,
731,Jamal Lewis*+,BAL,24,RB,16,16,,,,,,0,8,1,0,0,,1,0,
732,Kevin Lewis,NYG,25,,16,0,,,,,,,,,,,,9,7,
733,Michael Lewis,NOR,32,,13,1,,,,,,0,2,1,0,0,,,,
734,Michael Lewis,PHI,23,SS,16,16,3,31,0,23,11,2,0,1,0,0,2.0,65,20,
735,Mo Lewis,NYJ,34,LLB,15,15,0,0,0,0,2,1,0,0,0,0,,33,14,
736,Ray Lewis*+,BAL,28,RILB,16,16,6,99,1,37,14,2,0,2,1,0,1.5,120,41,
737,Brody Liddiard,MIN,26,,16,0,,,,,,,,,,,,1,0,
738,Earl Little,CLE,30,FS,16,16,6,41,0,21,9,,,,,,,42,18,
739,Leonard Little*+,STL,29,LDE,12,12,1,28,0,28,1,6,0,1,0,0,12.5,41,6,
740,Brandon Lloyd,SFO,22,,16,1,,,,,,0,0,1,0,0,,,,
741,Mike Logan,PIT,29,SS,16,15,0,0,0,0,5,1,0,3,14,0,1.0,70,23,
742,Rien Long,TEN,22,,8,0,0,0,0,0,1,,,,,,1.0,2,1,
743,Ryan Longwell,GNB,29,,16,0,,,,,,,,,,,,2,0,
744,Dane Looker,STL,27,,16,2,,,,,,0,1,0,0,0,,5,0,
745,Andre Lott,WAS,24,,11,0,,,,,,,,,,,,8,2,
746,Clarence Love,OAK,27,,13,0,0,0,0,0,1,,,,,,,6,0,
747,Omare Lowe,NYJ,25,,2,0,,,,,,,,,,,,1,0,
748,Jeremy Loyd,STL,23,,10,0,,,,,,,,,,,,5,1,
749,Justin Lucas,ARI,27,,11,0,,,,,,,,,,,,22,4,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
750,Ken Lucas,SEA,24,rcb,14,7,1,27,0,27,12,1,1,1,24,0,,51,10,
751,Rick Lyle,NWE,32,,8,1,,,,,,,,,,,,6,3,
752,Dustin Lyman,CHI,27,,9,1,,,,,,,,,,,,3,1,
753,John Lynch,TAM,32,SS,14,14,2,18,0,18,8,0,1,1,0,0,0.5,50,22,
754,Billy Lyon,MIN,30,,13,0,,,,,,,,,,,,4,1,
755,Stacey Mack,HOU,28,rb,8,5,,,,,,0,2,1,0,0,,1,0,
756,David Macklin,IND,25,,16,4,1,0,0,0,8,1,1,1,0,0,,28,8,
757,Tommy Maddox,PIT,32,QB,16,16,,,,,,0,5,1,-6,0,,,,
758,Adrian Madise,DEN,23,,11,0,,,,,,0,1,0,0,0,,1,0,
759,Sam Madison,MIA,29,RCB,16,16,3,82,1,36,12,0,0,2,0,0,,47,3,
760,Joe Maese,BAL,25,,16,0,,,,,,0,0,1,0,0,,,,
761,Wesly Mallard,NYG,25,,15,0,,,,,,,,,,,,12,3,
762,Kris Mangum,CAR,30,TE,16,11,,,,,,0,0,1,0,0,,3,0,
763,Patrick Mannelly,CHI,28,,16,0,,,,,,0,0,1,0,0,,,,
764,Peyton Manning*+,IND,27,QB,16,16,,,,,,0,6,4,-9,0,,,,
765,Ricky Manning,CAR,23,lcb,16,7,3,33,1,27,7,2,0,1,0,0,,50,7,
766,Marquand Manuel,CIN,24,,13,1,0,0,0,0,1,,,,,,,12,4,
767,Brandon Manumaleuna,STL,23,TE,16,15,,,,,,,,,,,,2,0,
768,Vince Manuwai,JAX,23,LG,15,14,,,,,,0,0,1,0,0,,,,
769,Olindo Mare,MIA,30,,16,0,,,,,,,,,,,,2,1,
770,Brock Marion*,MIA,33,FS,16,16,3,3,0,3,7,2,0,0,0,0,,55,24,
771,Seth Marler,JAX,22,,16,0,,,,,,,,,,,,1,0,
772,Lemar Marshall,WAS,27,,12,0,,,,,,,,,,,0.5,6,4,
773,Torrance Marshall,GNB,26,,12,1,0,0,0,0,1,0,0,1,0,0,1.0,22,5,
774,Curtis Martin,NYJ,30,RB,16,16,,,,,,0,2,0,0,0,,1,0,
775,David Martin,GNB,24,,16,3,,,,,,,,,,,,3,1,
776,Jamar Martin,DAL,23,,14,1,,,,,,,,,,,,1,0,
777,Steve Martin,HOU,29,NT,14,8,0,0,0,0,4,,,,,,1.0,45,17,
778,Tee Martin,OAK,25,,2,0,,,,,,0,3,2,0,0,,,,
779,Terrance Martin,HOU,24,,12,1,,,,,,,,,,,,3,3,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
780,Mike Maslowski,KAN,29,MLB,10,10,0,0,0,0,4,1,0,1,0,0,,45,14,
781,Derrick Mason*,TEN,29,WR,16,16,,,,,,0,0,1,0,0,,,,
782,Kevin Mathis,ATL,29,,14,3,1,32,1,32,1,1,0,2,6,0,1.0,29,5,
783,Rashean Mathis,JAX,23,RCB/F,16,16,2,0,0,0,10,0,0,1,0,0,,71,10,
784,Robert Mathis,IND,22,,16,0,0,0,0,0,2,3,0,1,0,0,3.5,17,3,
785,Grant Mattos,SDG,22,,6,0,,,,,,,,,,,,2,0,
786,Shawn Mayer,NWE,24,,9,0,,,,,,,,,,,,12,3,
787,Brad Maynard,CHI,29,,16,0,,,,,,0,1,0,-5,0,,2,0,
788,Lee Mays,PIT,25,,16,0,,,,,,,,,,,,8,4,
789,Fred McAfee,NOR,35,,14,0,,,,,,0,1,0,0,0,,10,1,
790,Chris McAlister*+,BAL,26,LCB,15,15,3,93,1,83,14,,,,,,,33,10,
791,Deuce McAllister*,NOR,25,RB,16,16,,,,,,0,6,3,-3,0,,3,0,
792,Tod McBride,ATL,27,RCB,12,9,3,44,1,25,10,1,2,0,0,0,,25,1,
793,Gerald McBurrows,ATL,30,,13,2,,,,,,1,0,1,0,0,,20,3,
794,Kevin McCadam,ATL,24,,12,3,0,0,0,0,2,,,,,,1.0,16,2,
795,Ed McCaffrey,DEN,35,wr,12,7,,,,,,,,,,,,1,0,
796,Keenan McCardell*,TAM,33,WR,16,16,,,,,,0,1,1,57,1,,4,0,
797,Justin McCareins,TEN,25,WR,16,10,,,,,,0,2,1,0,0,,3,3,
798,Jimmy McClain,HOU,23,,9,0,,,,,,,,,,,,2,0,
799,Dexter McCleon,KAN,30,RCB,16,16,6,-3,0,0,15,0,0,2,10,0,,55,5,
800,Todd McClure,ATL,26,C,16,16,,,,,,0,1,3,-7,0,,,,
801,Quentin McCord,ATL,25,,9,2,,,,,,,,,,,,3,1,
