PopeP.20,Pope,P.J.,2008,den,rb,5,1,0,0,0,0,0,17,130,0,3,24,1
ToraRy00,Torain,Ryan,2008,den,rb,2,1,0,0,0,0,0,15,69,1,0,0,0
JackCh00,Jackson,Chad,2008,den,wr,4,0,0,0,0,0,0,0,0,0,1,19,0
RamsPa00,Ramsey,Patrick,2008,den,qb,1,0,2,3,19,0,0,0,0,0,0,0,0
YounSe00,Young,Selvin,2008,den,rb,8,5,0,0,0,0,0,61,303,1,3,16,0
StokBr00,Stokley,Brandon,2008,den,wr,15,2,0,0,0,0,0,0,0,0,49,528,3
RoyaEd00,Royal,Eddie,2008,den,wr,15,15,0,1,0,0,0,11,109,0,91,980,5
PittMi00,Pittman,Michael,2008,den,rb,8,3,0,0,0,0,0,76,320,4,10,112,0
JackNa00,Jackson,Nate,2008,den,wr,10,3,0,0,0,0,0,0,0,0,11,84,1
JackDa00,Jackson,Darrell,2008,den,wr,12,2,0,0,0,0,0,0,0,0,12,190,1
CutlJa00,Cutler,Jay,2008,den,qb,16,16,384,616,4526,25,18,57,200,2,0,0,0
MarsBr00,Marshall,Brandon,2008,den,wr,15,15,0,0,0,0,0,2,-4,0,104,1265,6
GrahDa00,Graham,Daniel,2008,den,te,16,16,0,0,0,0,0,0,0,0,32,389,4
MartGl00,Martinez,Glenn,2008,den,wr,2,0,0,0,0,0,0,0,0,0,3,32,0
HallAn01,Hall,Andre,2008,den,rb,8,0,0,0,0,0,0,35,144,0,3,25,0
CasoAv00,Cason,Aveion,2008,det,rb,7,0,0,0,0,0,0,4,7,0,4,27,0
CulpDa00,Culpepper,Daunte,2008,det,qb,5,5,60,115,786,4,6,12,25,1,0,0,0
HensDr00,Henson,Drew,2008,det,qb,2,0,1,2,20,0,0,0,0,0,0,0,0
McDoSh00,McDonald,Shaun,2008,det,wr,12,7,0,0,0,0,0,0,0,0,35,332,1
WillRo04,Williams,Roy E.,2008,det,wr,5,4,0,0,0,0,0,0,0,0,17,232,1
SmitKe02,Smith,Kevin,2008,det,rb,16,12,0,0,0,0,0,238,976,8,39,286,0
StanJo00,Standeford,John,2008,det,,9,4,0,0,0,0,0,0,0,0,15,244,0
ColbKe00,Colbert,Keary,2008,det,wr,4,3,0,0,0,0,0,0,0,0,5,64,0
NorrMo00,Norris,Moran,2008,det,rb,11,8,0,0,0,0,0,1,1,0,4,16,0
StanDr00,Stanton,Drew,2008,det,,3,0,9,17,119,1,0,3,20,0,0,0,0
OrloDa00,Orlovsky,Dan,2008,det,qb,10,7,143,255,1616,8,8,7,29,0,0,0,0
MiddBr00,Middleton,Brandon,2008,det,wr,8,0,0,0,0,0,0,0,0,0,1,23,0
KitnJo00,Kitna,Jon,2008,det,qb,4,4,68,120,758,5,5,6,34,0,0,0,0
JohnCa00,Johnson,Calvin,2008,det,wr,16,16,0,0,0,0,0,3,-1,0,78,1331,12
JohnRu00,Johnson,Rudi,2008,det,rb,14,4,0,0,0,0,0,76,237,1,12,88,1
GainMi00,Gaines,Michael,2008,det,te,16,6,0,0,0,0,0,0,0,0,23,260,1
FurrMi00,Furrey,Mike,2008,det,db,9,2,0,0,0,0,0,0,0,0,18,181,0
FitzCa00,Fitzsimmons,Casey,2008,det,te,14,1,0,0,0,0,0,0,0,0,12,85,1
CampDa00,Campbell,Daniel,2008,det,te,1,0,0,0,0,0,0,0,0,0,1,21,0
FeltJe00,Felton,Jerome,2008,det,rb,13,6,0,0,0,0,0,2,4,0,9,53,0
OwenJo00,Owens,John,2008,det,te,16,7,0,0,0,0,0,0,0,0,8,56,1
DrivDo00,Driver,Donald,2008,gnb,wr,16,16,0,0,0,0,0,2,4,0,74,1012,5
JoneJa04,Jones,James,2008,gnb,wr,10,2,0,0,0,0,0,0,0,0,20,274,1
GranRy00,Grant,Ryan,2008,gnb,rb,16,14,0,0,0,0,0,312,1203,4,18,116,1
FlynMa00,Flynn,Matt,2008,gnb,qb,7,0,2,5,6,0,0,4,4,0,0,0,0
LumpKr00,Lumpkin,Kregg,2008,gnb,rb,2,0,0,0,0,0,0,1,19,0,3,22,0
RodgAa00,Rodgers,Aaron,2008,gnb,qb,16,16,341,536,4038,28,13,56,207,4,0,0,0
NelsJo00,Nelson,Jordy,2008,gnb,wr,16,2,0,0,0,0,0,0,0,0,33,366,2
MartRu00,Martin,Ruvell,2008,gnb,wr,13,1,0,0,0,0,0,0,0,0,15,149,1
LeexDo00,Lee,Donald,2008,gnb,te,16,14,0,0,0,0,0,0,0,0,39,303,5
KuhnJo00,Kuhn,John,2008,gnb,rb,16,3,0,0,0,0,0,8,10,1,4,21,2
